regime_id,regime_name,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,feasibility_proba,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07615020825264253,20,0.020542740400477363,True,0.038075104126321264,0.09248512752554318,0.9075148724744568,3.8477526098869484e-05,1.3173897165027804e-09,30.44199866113779,1.0,670.9285065171358,0.6184303122860486,407.6163913193638,3.4919165363217056e-09,4.426545507919935
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06864656142915992,8,0.018620366292671595,True,0.03432328071457996,0.027100354296564617,0.9728996457034353,3.274576157797148e-06,1.0162301251905347e-10,24.874290216053996,1.0,679.8640776470576,0.6233654830587892,401.6387995333675,2.7301906195674883e-09,1.2865558644429798
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04983476859932492,20,0.03913834738930631,True,0.02491738429966246,0.025921250657143124,0.9740787493428569,1.3559080525492887e-05,8.844666731438643e-10,37.95584101777882,1.0,681.7898184812422,0.624318046089578,400.335337494904,2.751425009146437e-09,1.2528667871135148
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07803944874702447,18,0.04097988622703757,True,0.039019724373512234,0.08958673356490966,0.9104132664350904,0.0001308184904760911,8.934878093505019e-09,62.23413111090538,1.0,670.9815016790897,0.6187824634713917,406.9490876654857,2.478294156677489e-08,4.337676774485497
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.05091174192354428,23,0.041479692860369975,True,0.02545587096177214,0.0317841296423574,0.9682158703576426,1.9132194914155758e-05,1.3226626146398557e-09,41.09577525248739,1.0,680.8152182114077,0.6236735829630478,401.04122694213123,2.8522662861813206e-09,1.5229395518791995
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06927020238685636,22,0.013184278694905346,True,0.03463510119342818,0.07657564584174686,0.9234243541582532,1.3583254805419557e-05,2.9847569489760625e-10,17.772418054043495,1.0,675.7528297388905,0.6199141489124218,405.26208948294516,2.741974861707633e-09,3.634941974303508
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07104325991603269,15,0.02354211706217247,True,0.035521629958016346,0.05632335563033959,0.9436766443696604,1.250251810663738e-05,4.905595747306468e-10,32.547084051596364,1.0,677.1950895985126,0.6211079976943321,403.7843273546328,2.7301906195674883e-09,2.7619785175067895
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07367015027368533,22,0.0479326779558588,True,0.036835075136842664,0.09211406878320048,0.9078859312167995,0.00018456675520599623,1.4744631397744739e-08,68.7174346685349,1.0,672.4170607774471,0.6186815850831959,406.7004373031432,4.266163151901531e-08,4.313263466329965
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07736206127307951,16,0.01503122620071868,True,0.03868103063653976,0.07757694964734198,0.922423050352658,1.6882035606236592e-05,4.2292949320988187e-10,22.629040118198244,1.0,671.9528117288972,0.6193086221607232,406.1470599667983,2.7710418689541722e-09,3.7920132085061127
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.050309581524941006,11,0.030563740921318527,True,0.025154790762470503,0.014668084992743219,0.9853319150072568,4.447605965728357e-06,2.2655912742772032e-10,29.922708630908243,1.0,682.0933236710118,0.6244640688943746,400.16659609653306,2.724094239159069e-09,0.6724802330394916
