point_id,lat,lon,population,weight,elevation_m
RJP_0308,23.875,73.375,100329.71384835245,0.0014271001973404,333.1638420262016
RJP_0309,25.875,72.625,100176.37689721584,0.001424919116733,137.52610831999206
RJP_0310,29.125,75.375,100126.33227413891,0.001424207276853,205.27031760654762
RJP_0311,24.875,71.375,99528.65527665617,0.001415705857599,72.33397785240118
RJP_0312,26.125,72.625,97742.38838359714,0.0013902978130845,198.56568350621774
RJP_0313,25.125,71.625,97730.9967173338,0.0013901357768487,83.39033055694351
RJP_0314,27.875,77.125,96506.67255330086,0.0013727208636681,235.9765220698455
RJP_0315,25.375,73.125,96435.93085709214,0.0013717146264853,199.2997995142327
RJP_0316,24.625,71.875,96208.7529872656,0.0013684832250347,55.65683785046372
RJP_0317,28.875,72.875,95832.78838596492,0.0013631354657705,138.51674668783429
RJP_0318,27.375,74.125,95652.30440628529,0.0013605682430292,306.79780469439106
RJP_0319,28.625,75.125,95600.10913795231,0.0013598258121493,227.75545842935662
RJP_0320,25.625,72.125,95022.032027781,0.0013516031837139,119.05450677920085
