point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0189,25.875,75.875,150872.3965445757,0,0.9999999998481925,3,0.8076827077818228,50,0.9999999998481925,4.52538263644322e-38,1.5180775239290406e-10
RJP_0190,26.625,73.375,150667.94226294756,1,1.0,3,0.8076827077818228,50,1.9633023090313394e-56,1.0,1.7175251192988857e-27
RJP_0191,28.375,75.375,149994.7195224166,1,0.9999999999999147,3,0.8076827077818228,50,3.6363575300556626e-57,0.9999999999999147,8.656982181817104e-14
RJP_0192,26.875,73.375,149925.8997913003,1,1.0,3,0.8076827077818228,50,2.3450247898407733e-65,1.0,1.0977686955258849e-32
RJP_0193,25.625,73.375,149828.27576187253,2,0.9999927235344958,3,0.8076827077818228,50,1.5503034225035468e-06,5.726162079185309e-06,0.9999927235344958
RJP_0194,26.375,77.125,149528.4080236554,2,0.9999999999996163,3,0.8076827077818228,50,3.8499495873535537e-13,2.356520123336736e-36,0.9999999999996163
RJP_0195,27.625,74.625,149449.6518546939,1,1.0,3,0.8076827077818228,50,3.832101094369223e-61,1.0,1.1403191757910947e-25
RJP_0196,26.875,73.875,148928.59369140863,1,0.9999999969770279,3,0.8076827077818228,50,1.6176690299125579e-40,0.9999999969770279,3.022972969095723e-09
RJP_0197,26.375,76.125,148495.17669969797,2,0.999999999999222,3,0.8076827077818228,50,7.783739575356536e-13,1.242657029875422e-30,0.999999999999222
RJP_0198,24.625,76.375,148171.64057411253,0,1.0,3,0.8076827077818228,50,1.0,1.0835874674833482e-91,4.755695818365879e-53
RJP_0199,29.375,73.875,148152.94856008887,2,1.0,3,0.8076827077818228,50,1.1607949625236355e-75,3.70303857449675e-16,1.0
RJP_0200,25.375,73.375,147863.63673877716,2,0.9999965546090573,3,0.8076827077818228,50,2.9459056432866748e-06,4.994853021198146e-07,0.9999965546090573
RJP_0201,26.375,75.375,147686.3273421526,2,0.9999999999449294,3,0.8076827077818228,50,5.507065266854729e-11,2.0831372158965085e-22,0.9999999999449294
RJP_0202,26.875,73.625,147494.9588805735,1,1.0,3,0.8076827077818228,50,6.915494755111041e-52,1.0,1.0162906407589304e-20
RJP_0203,26.625,74.125,147291.10003101826,2,0.9999998476488666,3,0.8076827077818228,50,8.005231075124366e-20,1.5235113278758557e-07,0.9999998476488666
RJP_0204,24.875,76.625,147287.08608472347,0,1.0,3,0.8076827077818228,50,1.0,7.592058637132342e-90,6.883274664266455e-50
RJP_0205,24.625,76.625,146326.6985320449,0,1.0,3,0.8076827077818228,50,1.0,9.375274804425827e-94,9.815488138517006e-53
RJP_0206,24.375,74.625,145556.27674348652,0,1.0,3,0.8076827077818228,50,1.0,4.0560378357015516e-67,2.7365126830702245e-29
RJP_0207,24.375,76.375,145410.57881334424,0,1.0,3,0.8076827077818228,50,1.0,6.336503090249073e-95,5.1499039759345486e-55
RJP_0208,25.375,73.875,145376.24346372485,2,0.9999226693013582,3,0.8076827077818228,50,7.733069864198567e-05,3.381498235197786e-20,0.9999226693013582
RJP_0209,27.125,73.875,144841.97017121315,1,1.0,3,0.8076827077818228,50,2.996569287528906e-80,1.0,1.0505294434247115e-33
RJP_0210,26.125,75.125,144211.11205810308,2,0.9999999604300996,3,0.8076827077818228,50,3.9569900601904634e-08,9.522041785760895e-20,0.9999999604300996
RJP_0211,25.625,75.125,143963.20214146376,0,0.9999999999995843,3,0.8076827077818228,50,0.9999999999995843,6.632573580404571e-39,4.1585110395803623e-13
RJP_0212,25.125,72.125,143614.36113923788,1,1.0,3,0.8076827077818228,50,1.2453319541449608e-49,1.0,6.537026628615131e-29
RJP_0213,26.375,74.125,143231.9406092167,2,0.9999927052256873,3,0.8076827077818228,50,3.2952511976712837e-17,7.294774311396238e-06,0.9999927052256873
RJP_0214,29.625,74.125,142764.70178556442,2,1.0,3,0.8076827077818228,50,2.826878548031819e-78,1.9841815030970654e-29,1.0
RJP_0215,25.625,74.875,142685.2276136279,0,0.9999998113592099,3,0.8076827077818228,50,0.9999998113592099,2.4374215949950404e-30,1.8864078930121246e-07
RJP_0216,26.625,72.875,142622.7549828291,1,1.0,3,0.8076827077818228,50,9.546852129766335e-108,1.0,6.561275456217927e-53
RJP_0217,28.625,75.375,141773.67208904028,1,0.9999999999999076,3,0.8076827077818228,50,7.196167182118564e-60,0.9999999999999076,9.030375860943882e-14
RJP_0218,24.875,71.625,141681.67203378677,1,1.0,3,0.8076827077818228,50,3.219266490079319e-52,1.0,2.511885861168697e-46
RJP_0219,28.125,76.375,141092.37621474266,2,1.0,3,0.8076827077818228,50,8.962701794410532e-59,2.9466378345757183e-39,1.0
RJP_0220,25.375,74.875,139982.89765399694,0,0.9999999593876269,3,0.8076827077818228,50,0.9999999593876269,2.36677243135994e-34,4.061237412107856e-08
RJP_0221,24.375,73.375,139255.71552585065,0,1.0,3,0.8076827077818228,50,1.0,7.193933576525629e-78,1.6983298504145336e-30
RJP_0222,25.875,72.375,139220.14867913723,1,1.0,3,0.8076827077818228,50,7.352663495723323e-79,1.0,5.747662675502544e-51
RJP_0223,25.125,72.625,139071.93956303596,1,0.9999999997120952,3,0.8076827077818228,50,8.524999962336453e-34,0.9999999997120952,2.8790651961199506e-10
RJP_0224,25.875,74.125,138902.49172085524,0,0.9998582980215021,3,0.8076827077818228,50,0.9998582980215021,1.4651687685512226e-23,0.0001417019784983914
RJP_0225,27.625,73.375,137773.65427446365,1,1.0,3,0.8076827077818228,50,3.2904558119656214e-104,1.0,2.417675848249646e-54
RJP_0226,27.625,77.375,136947.15050655603,2,1.0,3,0.8076827077818228,50,3.413063041491059e-47,6.800081182844823e-47,1.0
RJP_0227,29.125,74.875,136689.2611927986,2,0.9999999999974847,3,0.8076827077818228,50,3.4858518501583487e-71,2.51625244885232e-12,0.9999999999974847
RJP_0228,24.625,76.875,136665.862924397,0,1.0,3,0.8076827077818228,50,1.0,5.2372987265843485e-98,2.9837116918567663e-49
RJP_0229,27.875,73.125,136298.67869546264,1,1.0,3,0.8076827077818228,50,1.3343473963982072e-106,1.0,1.652385942814122e-58
RJP_0230,25.375,76.375,135821.91233587265,0,1.0,3,0.8076827077818228,50,1.0,3.642021323866425e-51,1.0581964485588908e-20
RJP_0231,25.875,75.375,135679.22081643343,0,0.9999999999956515,3,0.8076827077818228,50,0.9999999999956515,1.0141764579116519e-37,4.348350652513243e-12
RJP_0232,24.625,72.375,135231.84093511105,0,0.9999999999561737,3,0.8076827077818228,50,0.9999999999561737,1.43035807527162e-24,4.382884756379279e-11
RJP_0233,29.875,74.375,135122.83107626438,2,1.0,3,0.8076827077818228,50,7.890686666154493e-79,6.46592995814379e-28,1.0
RJP_0234,27.875,74.375,134466.2102637887,1,1.0,3,0.8076827077818228,50,1.771243110839897e-69,1.0,5.266394750443658e-32
RJP_0235,25.375,74.125,133527.85899734497,0,0.9999999994673239,3,0.8076827077818228,50,0.9999999994673239,1.5355186062804184e-38,5.326757941012707e-10
RJP_0236,28.375,75.125,133196.79231017828,1,1.0,3,0.8076827077818228,50,4.793315216674785e-63,1.0,2.732293256372427e-20
RJP_0237,25.375,72.375,133098.1147428751,1,1.0,3,0.8076827077818228,50,2.4047559288308083e-57,1.0,5.995330111524609e-36
RJP_0238,26.125,75.375,132696.0406550467,2,0.999999886471165,3,0.8076827077818228,50,1.13528835395494e-07,1.3079054873153195e-19,0.999999886471165
RJP_0239,25.375,74.375,132567.9046369195,0,0.9999999899481686,3,0.8076827077818228,50,0.9999999899481686,7.591421717572006e-36,1.0051832949970842e-08
RJP_0240,24.625,73.125,131715.6689310819,0,1.0,3,0.8076827077818228,50,1.0,6.4248540408480055e-65,5.3477204206689205e-24
RJP_0241,25.875,75.625,131619.79277956486,0,0.9999999999755573,3,0.8076827077818228,50,0.9999999999755573,4.1756444709403346e-38,2.4441344537585984e-11
RJP_0242,26.125,76.125,130218.79568374155,2,0.999999999990905,3,0.8076827077818228,50,9.09453658265326e-12,9.088862249290771e-29,0.999999999990905
RJP_0243,23.375,73.875,130128.61921858788,0,1.0,3,0.8076827077818228,50,1.0,3.4369807377388954e-84,4.112244734089538e-49
RJP_0244,24.875,76.125,129377.67948585749,0,1.0,3,0.8076827077818228,50,1.0,1.8208706038006929e-87,2.5720695209381938e-51
RJP_0245,26.125,75.625,129332.0711159706,2,0.9999999924753205,3,0.8076827077818228,50,7.5246811605551e-09,6.26125270255668e-23,0.9999999924753205
RJP_0246,25.625,75.875,128413.44385325909,0,0.9999999999993143,3,0.8076827077818228,50,0.9999999999993143,3.753032424499564e-40,6.865880085273429e-13
RJP_0247,27.875,74.625,127857.63621550798,1,1.0,3,0.8076827077818228,50,1.7207359992397812e-67,1.0,2.0767480382761752e-30
RJP_0248,25.625,75.625,127071.83221650124,0,0.9999999999997335,3,0.8076827077818228,50,0.9999999999997335,2.157502773259653e-39,2.6628595903164766e-13
RJP_0249,23.875,74.875,126684.87535327672,0,1.0,3,0.8076827077818228,50,1.0,7.24112564770664e-124,4.428671387005327e-80
RJP_0250,25.625,73.625,126501.74606603384,2,0.9999765449966636,3,0.8076827077818228,50,2.209340204125909e-05,1.361601298106999e-06,0.9999765449966636
RJP_0251,25.875,76.125,126456.99814346433,0,0.9999999999999716,3,0.8076827077818228,50,0.9999999999999716,1.936491072243595e-45,2.92485311757004e-14
RJP_0252,23.375,74.625,125913.99821728468,0,1.0,3,0.8076827077818228,50,1.0,3.675315421085567e-126,4.579116567555703e-86
RJP_0253,26.375,73.375,124998.97859114408,1,1.0,3,0.8076827077818228,50,5.788919274639833e-47,1.0,2.3697280259709455e-22
RJP_0254,28.125,73.625,123798.75919772685,1,1.0,3,0.8076827077818228,50,3.2717321631221193e-103,1.0,1.2377934522222304e-52
RJP_0255,25.625,76.375,123252.91524127126,0,1.0,3,0.8076827077818228,50,1.0,6.899024780936772e-50,8.951062115384876e-19
RJP_0256,25.125,74.875,123056.1121610105,0,0.9999999992588542,3,0.8076827077818228,50,0.9999999992588542,1.0833189436493565e-38,7.411465835911473e-10
RJP_0257,26.875,74.375,122836.16786935924,2,0.9767933496955258,3,0.8076827077818228,50,1.5481324029325608e-20,0.023206650304473296,0.9767933496955258
RJP_0258,26.625,75.375,122631.20641708374,2,0.9999999999998437,3,0.8076827077818228,50,1.575889072750004e-13,2.945665103805332e-25,0.9999999999998437
RJP_0259,26.125,73.625,121309.13620868324,1,0.9999999873687742,3,0.8076827077818228,50,1.9377219486997814e-32,0.9999999873687742,1.2631226762752704e-08
RJP_0260,25.125,71.875,120493.79977828264,1,1.0,3,0.8076827077818228,50,7.024575565528357e-86,1.0,8.38215168619588e-58
RJP_0261,25.875,74.875,120256.22111305594,0,0.9999620863254988,3,0.8076827077818228,50,0.9999620863254988,1.5872968064046886e-27,3.79136745006016e-05
RJP_0262,27.375,74.375,120123.27349585296,1,1.0,3,0.8076827077818228,50,8.098699141361977e-55,1.0,4.1772593826549785e-21
RJP_0263,29.375,74.125,119990.50042703748,2,1.0,3,0.8076827077818228,50,1.427988419234611e-76,2.3681642842754563e-27,1.0
RJP_0264,26.375,72.375,119680.10509264468,1,1.0,3,0.8076827077818228,50,7.439621814548973e-115,1.0,4.35225767385243e-61
RJP_0265,27.125,74.375,118694.50192958117,1,1.0,3,0.8076827077818228,50,2.4501779615767363e-51,1.0,5.645561638494532e-19
RJP_0266,27.125,74.125,118662.557626158,1,0.9999999999999716,3,0.8076827077818228,50,2.3149614351417007e-48,0.9999999999999716,2.761538462932001e-14
RJP_0267,24.875,72.625,118515.43295413256,0,0.9999976294772951,3,0.8076827077818228,50,0.9999976294772951,2.5903933144000745e-21,2.370522701432768e-06
RJP_0268,25.125,75.125,118344.68873271346,0,0.9999999999999858,3,0.8076827077818228,50,0.9999999999999858,6.640998098357508e-47,1.407827176989271e-14
RJP_0269,26.375,73.875,118179.44070088863,1,0.9999999895913554,3,0.8076827077818228,50,2.1540382549280175e-35,0.9999999895913554,1.0408645855468489e-08
RJP_0270,26.125,74.625,117140.32047355176,2,0.9999999997387192,3,0.8076827077818228,50,4.7421965860879174e-14,2.6123485156551756e-10,0.9999999997387192
RJP_0271,24.375,72.875,116681.08079454304,0,0.9999999999996163,3,0.8076827077818228,50,0.9999999999996163,4.164398580531747e-43,3.803070880444159e-13
RJP_0272,26.625,73.875,114326.11652976274,1,0.9999999619648577,3,0.8076827077818228,50,2.5905622797234436e-37,0.9999999619648577,3.803514101297301e-08
RJP_0273,25.375,72.875,114313.29009705782,1,0.9999999999977689,3,0.8076827077818228,50,5.677516591640073e-37,0.9999999999977689,2.227598538958546e-12
RJP_0274,24.125,75.875,113582.69657090306,0,1.0,3,0.8076827077818228,50,1.0,3.33075621888361e-88,5.981110015488947e-50
RJP_0275,25.375,72.125,113559.87014728785,1,1.0,3,0.8076827077818228,50,1.4115320949536617e-71,1.0,1.6091618353015554e-49
RJP_0276,25.125,75.375,113350.2185229212,0,1.0,3,0.8076827077818228,50,1.0,2.8828757979652244e-46,2.529112870844482e-16
RJP_0277,26.375,75.625,112915.3094687462,2,0.9999999999786624,3,0.8076827077818228,50,2.133857321853843e-11,1.849228844171088e-24,0.9999999999786624
RJP_0278,25.625,72.375,112695.6125972271,1,1.0,3,0.8076827077818228,50,6.915194825378321e-75,1.0,4.680347630655847e-50
RJP_0279,26.625,74.375,111775.0281959772,2,0.9999998849300975,3,0.8076827077818228,50,3.99817620942223e-19,1.1506990139933596e-07,0.9999998849300975
RJP_0280,26.375,75.125,111143.52722930908,2,0.9999999999157296,3,0.8076827077818228,50,8.427054824304584e-11,3.6695824965448004e-21,0.9999999999157296
RJP_0281,26.375,74.375,111137.60117653012,2,0.9999991952795892,3,0.8076827077818228,50,8.734984324184646e-17,8.047204091975517e-07,0.9999991952795892
RJP_0282,25.875,71.625,109419.64340612292,1,1.0,3,0.8076827077818228,50,1.2777168287512667e-105,1.0,7.617911349266055e-63
RJP_0283,29.125,73.625,109163.09935048968,1,0.9999148538518978,3,0.8076827077818228,50,2.864935164980625e-70,0.9999148538518978,8.514614810239495e-05
RJP_0284,25.125,72.875,108823.41458028556,1,0.9999998353584367,3,0.8076827077818228,50,4.98347772671914e-31,0.9999998353584367,1.6464156638253793e-07
RJP_0285,25.875,73.625,108387.5893714428,2,0.9999994389752456,3,0.8076827077818228,50,1.5001171939969725e-08,5.460235793017659e-07,0.9999994389752456
RJP_0286,23.875,75.625,108326.65238314868,0,1.0,3,0.8076827077818228,50,1.0,1.1152375733967787e-123,6.805931060835752e-75
RJP_0287,25.625,72.625,108184.55408486724,1,1.0,3,0.8076827077818228,50,4.551515570479757e-62,1.0,3.126056697698653e-41
RJP_0288,24.875,75.625,107215.75774651766,0,1.0,3,0.8076827077818228,50,1.0,1.374764205716815e-88,4.2149028282501396e-42
RJP_0289,25.375,71.875,106423.05578514934,1,1.0,3,0.8076827077818228,50,2.064398556660675e-99,1.0,1.0011487179678813e-65
RJP_0290,26.125,73.875,106418.16570347548,1,0.9999999786868765,3,0.8076827077818228,50,4.1758756999342665e-32,0.9999999786868765,2.1313122280201248e-08
RJP_0291,25.125,75.625,106209.52101537584,0,1.0,3,0.8076827077818228,50,1.0,5.38482587898218e-45,1.856994204074524e-17
RJP_0292,29.625,73.875,105622.50359869003,2,1.0,3,0.8076827077818228,50,3.510450148548562e-79,2.1954421306935882e-20,1.0
RJP_0293,28.375,75.875,105587.1665521264,2,0.9999999999999893,3,0.8076827077818228,50,1.0047516960327922e-49,1.2216946201929068e-14,0.9999999999999893
RJP_0294,28.875,75.375,105304.01587742569,1,0.9997144988023409,3,0.8076827077818228,50,1.0741097677018649e-52,0.9997144988023409,0.00028550119766115433
RJP_0295,24.125,73.375,104970.6559396088,0,1.0,3,0.8076827077818228,50,1.0,4.851312793526011e-74,1.482440873589861e-29
RJP_0296,25.375,75.375,104296.46905881166,0,0.9999999999999893,3,0.8076827077818228,50,0.9999999999999893,1.4313606989823115e-41,1.122340624430588e-14
RJP_0297,29.625,73.375,103421.44569176435,2,0.9999999998019291,3,0.8076827077818228,50,3.994424159175841e-76,1.9806395491774524e-10,0.9999999998019291
RJP_0298,26.875,74.125,103365.65365129708,2,0.9999968148969877,3,0.8076827077818228,50,7.55191016114808e-22,3.1851030130865918e-06,0.9999968148969877
RJP_0299,26.125,74.875,103081.0285500288,2,0.9999999999345057,3,0.8076827077818228,50,1.367182609347259e-13,6.535653072444988e-11,0.9999999999345057
RJP_0300,24.125,74.625,102857.13109847905,0,1.0,3,0.8076827077818228,50,1.0,1.1742703820339989e-71,5.578913107386493e-34
RJP_0301,25.125,71.125,102700.7788027525,1,1.0,3,0.8076827077818228,50,4.2907752246995213e-110,1.0,1.1095658060254295e-70
RJP_0302,26.375,72.625,102638.81435635686,1,1.0,3,0.8076827077818228,50,9.903653200008195e-107,1.0,4.097650170607744e-55
RJP_0303,29.375,73.625,102344.49801126122,2,0.9999999999976268,3,0.8076827077818228,50,2.5530820298628815e-74,2.3756938303666377e-12,0.9999999999976268
RJP_0304,26.625,73.125,101782.74567472936,1,1.0,3,0.8076827077818228,50,2.156216459262572e-64,1.0,3.277150290807313e-33
RJP_0305,27.625,73.875,101712.28976383804,1,1.0,3,0.8076827077818228,50,5.0265207398933946e-99,1.0,8.900055895235428e-50
RJP_0306,26.125,76.625,100979.6412115097,2,0.9999999999395506,3,0.8076827077818228,50,6.044891921541373e-11,5.630630915621011e-33,0.9999999999395506
RJP_0307,29.125,73.125,100333.88482709228,1,0.999999978145887,3,0.8076827077818228,50,4.037339745317785e-74,0.999999978145887,2.1854109880122944e-08
RJP_0308,23.875,73.375,100329.71384835245,0,1.0,3,0.8076827077818228,50,1.0,1.8712741171447235e-87,1.4634534076649872e-43
RJP_0309,25.875,72.625,100176.37689721584,1,1.0,3,0.8076827077818228,50,5.352491809883281e-70,1.0,8.084400316641561e-46
RJP_0310,29.125,75.375,100126.33227413891,2,1.0,3,0.8076827077818228,50,4.9580970272399865e-70,1.268662658881521e-24,1.0
RJP_0311,24.875,71.375,99528.65527665617,1,1.0,3,0.8076827077818228,50,2.2926426498170583e-61,1.0,2.2775152077103552e-51
RJP_0312,26.125,72.625,97742.38838359714,1,1.0,3,0.8076827077818228,50,3.2775277045732093e-106,1.0,2.03418466753253e-59
RJP_0313,25.125,71.625,97730.9967173338,1,1.0,3,0.8076827077818228,50,1.3831885183048663e-96,1.0,5.4145090283731835e-64
RJP_0314,27.875,77.125,96506.67255330086,2,1.0,3,0.8076827077818228,50,1.9193728461763074e-48,6.558906814766625e-45,1.0
RJP_0315,25.375,73.125,96435.93085709214,2,0.999999723858333,3,0.8076827077818228,50,1.5503537987300894e-07,1.21106286341801e-07,0.999999723858333
RJP_0316,24.625,71.875,96208.7529872656,1,0.9999999998841673,3,0.8076827077818228,50,8.721996615810558e-19,0.9999999998841673,1.1583039450202293e-10
RJP_0317,28.875,72.875,95832.78838596492,1,1.0,3,0.8076827077818228,50,2.856930326571816e-116,1.0,6.293710277011022e-54
RJP_0318,27.375,74.125,95652.30440628529,1,1.0,3,0.8076827077818228,50,9.66628294301748e-61,1.0,1.9402713577607353e-26
RJP_0319,28.625,75.125,95600.10913795231,1,1.0,3,0.8076827077818228,50,2.4789758442937987e-62,1.0,1.8508963886347137e-17
RJP_0320,25.625,72.125,95022.032027781,1,1.0,3,0.8076827077818228,50,8.541206720716333e-86,1.0,2.553616225837552e-58
