point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0200,25.375,73.375,147863.63673877716,2,0.9999969952575493,3,0.8199561901545539,50,2.5625625838965523e-06,4.4217986523700616e-07,0.9999969952575493
RJP_0201,26.375,75.375,147686.3273421526,2,0.9999999999481588,3,0.8199561901545539,50,5.183946224417814e-11,2.0685963611982873e-22,0.9999999999481588
RJP_0202,26.875,73.625,147494.9588805735,1,1.0,3,0.8199561901545539,50,3.251490868582285e-51,1.0,1.8742982926385263e-20
RJP_0203,26.625,74.125,147291.10003101826,2,0.9999998192700289,3,0.8199561901545539,50,8.110903007448241e-20,1.8072997140759864e-07,0.9999998192700289
RJP_0204,24.875,76.625,147287.08608472347,0,1.0,3,0.8199561901545539,50,1.0,3.705016720710794e-90,7.0990208496682205e-50
RJP_0205,24.625,76.625,146326.6985320449,0,1.0,3,0.8199561901545539,50,1.0,5.079359334371582e-94,1.0454888607583497e-52
RJP_0206,24.375,74.625,145556.27674348652,0,1.0,3,0.8199561901545539,50,1.0,4.19542991127698e-67,2.7818635650246205e-29
RJP_0207,24.375,76.375,145410.57881334424,0,1.0,3,0.8199561901545539,50,1.0,4.6363571738309195e-95,6.075033521794271e-55
RJP_0208,25.375,73.875,145376.24346372485,2,0.9999171848073733,3,0.8199561901545539,50,8.281519262618237e-05,5.724701592452307e-20,0.9999171848073733
RJP_0209,27.125,73.875,144841.97017121315,1,1.0,3,0.8199561901545539,50,1.1988267900327081e-79,1.0,1.5354399590381329e-33
RJP_0210,26.125,75.125,144211.11205810308,2,0.9999999603394877,3,0.8199561901545539,50,3.966051072266278e-08,1.0772644732581829e-19,0.9999999603394877
RJP_0211,25.625,75.125,143963.20214146376,0,0.9999999999995417,3,0.8199561901545539,50,0.9999999999995417,5.37005307932732e-39,4.589843262271449e-13
RJP_0212,25.125,72.125,143614.36113923788,1,1.0,3,0.8199561901545539,50,5.1030337988279495e-49,1.0,1.772690009276957e-28
RJP_0213,26.375,74.125,143231.9406092167,2,0.999991902407808,3,0.8199561901545539,50,3.5432942768765043e-17,8.097592192779337e-06,0.999991902407808
RJP_0214,29.625,74.125,142764.70178556442,2,1.0,3,0.8199561901545539,50,2.491961478045933e-78,2.0003740203682287e-29,1.0
RJP_0215,25.625,74.875,142685.2276136279,0,0.9999997978588153,3,0.8199561901545539,50,0.9999997978588153,2.5402422576899917e-30,2.0214118434814578e-07
RJP_0216,26.625,72.875,142622.7549828291,1,1.0,3,0.8199561901545539,50,2.2006514105543373e-105,1.0,7.244228227969147e-52
RJP_0217,28.625,75.375,141773.67208904028,1,0.9999999999995097,3,0.8199561901545539,50,2.9953263631531187e-58,0.9999999999995097,4.888310634116191e-13
RJP_0218,24.875,71.625,141681.67203378677,1,1.0,3,0.8199561901545539,50,5.316000748476047e-50,1.0,8.973733620357644e-45
RJP_0219,28.125,76.375,141092.37621474266,2,1.0,3,0.8199561901545539,50,7.584223354738998e-59,4.9273292306611826e-39,1.0
RJP_0220,25.375,74.875,139982.89765399694,0,0.999999955970922,3,0.8199561901545539,50,0.999999955970922,2.2774342279208894e-34,4.402907968356733e-08
RJP_0221,24.375,73.375,139255.71552585065,0,1.0,3,0.8199561901545539,50,1.0,3.368977465055455e-78,1.1670985321179059e-30
RJP_0222,25.875,72.375,139220.14867913723,1,1.0,3,0.8199561901545539,50,1.6822267021572026e-76,1.0,1.4826067339686574e-49
RJP_0223,25.125,72.625,139071.93956303596,1,0.999999999738101,3,0.8199561901545539,50,7.4335073653203044e-34,0.999999999738101,2.6189801157325546e-10
RJP_0224,25.875,74.125,138902.49172085524,0,0.9998840944826385,3,0.8199561901545539,50,0.9998840944826385,1.340974420075024e-23,0.00011590551735802549
RJP_0225,27.625,73.375,137773.65427446365,1,1.0,3,0.8199561901545539,50,4.851690417424788e-102,1.0,2.0471419916310155e-53
RJP_0226,27.625,77.375,136947.15050655603,2,1.0,3,0.8199561901545539,50,5.897019081986127e-47,1.0552634597817766e-46,1.0
RJP_0227,29.125,74.875,136689.2611927986,2,0.9999999999969447,3,0.8199561901545539,50,4.027906768904192e-71,3.0526495978861134e-12,0.9999999999969447
RJP_0228,24.625,76.875,136665.862924397,0,1.0,3,0.8199561901545539,50,1.0,1.9185946304174686e-98,2.1269142897054932e-49
RJP_0229,27.875,73.125,136298.67869546264,1,1.0,3,0.8199561901545539,50,9.291465470777306e-105,1.0,1.2432221115821302e-57
RJP_0230,25.375,76.375,135821.91233587265,0,1.0,3,0.8199561901545539,50,1.0,1.8120949219741497e-51,9.295533741010297e-21
RJP_0231,25.875,75.375,135679.22081643343,0,0.9999999999953246,3,0.8199561901545539,50,0.9999999999953246,7.663645304771377e-38,4.677095008333856e-12
RJP_0232,24.625,72.375,135231.84093511105,0,0.9999999999450395,3,0.8199561901545539,50,0.9999999999450395,1.5830249351357863e-24,5.49578661111456e-11
