draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,mean_f_melt,min_f_melt,max_f_melt
8,2,Lauric acid (C12),True,1.071519414936099,0.9810954122434624,-1.1666235276033707,1.0645238459802755,0.2917383147515643,-0.01084570382499983,rajasthan,2,Lauric acid (C12),radial,24.685154296175,1716.079736902466,0.5594250718996454,3361,1216.431799596473,1.859409158131731e-07,1798.7037078061226,82.99646799576114,29.710059885421416,29.719721924076428,0.0028503520324611098,1.2172911058012592,72.18119083446321,62.22310292108173,0,0.0,334,8784,2599,35763,0.3551135233526179,0.0,1.0
9,2,Lauric acid (C12),True,1.046581544054541,1.026206555451847,-0.17299942546517255,1.1313977651646594,0.3783366582084823,-1.1569075082714502,rajasthan,2,Lauric acid (C12),radial,23.539092491728553,1855.6252700736252,0.5449627788105602,3259,1410.6178831520065,1.8792230660612455e-07,1929.3677683198048,74.15981183515801,29.501694958688677,29.512112291440538,0.001664766372775986,1.2172911058012592,72.17734599790195,62.198713225062676,0,0.0,337,8784,2922,36804,0.34497494656269057,0.0,1.0
10,2,Lauric acid (C12),True,0.9949069225114345,0.9490763209557994,0.9387091668253875,0.9595592716033503,-0.47794062274105575,-0.6811926828249004,rajasthan,2,Lauric acid (C12),radial,24.0148073171751,1731.3185163729781,0.5834817105220531,3225,1070.8235328265368,1.941297213975506e-07,1800.1517547634792,69.17907795194353,23.814362993043854,23.824292913740802,0.00011155935747515399,1.2172911058012592,71.0842698926276,62.11859895235873,0,0.0,244,8784,0,15381,0.3538423524386442,0.0,1.0
11,2,Lauric acid (C12),True,0.9255355144726813,0.9915850568884981,-0.5677816050970389,1.013577245052412,0.2531205320193509,0.6663156867827995,rajasthan,2,Lauric acid (C12),radial,25.3623156867828,1710.0133741119269,0.5879512298891221,3660,1047.1160387807313,1.845456965259544e-07,1796.1087212668567,86.40864634897495,26.928011868540576,26.937148959761785,0.0020353632231145586,1.2172911058012592,72.16976810461001,62.176242766413196,0,0.0,342,8784,3859,42997,0.38932042524975974,0.0,1.0
12,2,Lauric acid (C12),True,1.0636261019827942,1.0189138688447439,-0.40600275631497906,0.8099110887188948,-0.1332854535473097,1.6762499470250214,rajasthan,2,Lauric acid (C12),radial,26.372249947025022,1699.9468676193894,0.6707743440061407,4358,634.1477881762936,1.8752037028837932e-07,1799.9947983086392,100.24144598000962,29.090144377338817,29.098284844731324,6.681284336672575e-05,1.2172911058012592,72.12973612145447,62.218040977047345,0,0.0,331,8784,1024,43920,0.4826659496876591,0.0,1.0
13,2,Lauric acid (C12),True,0.9171552244112868,0.9336719480287003,-1.0573597461132551,1.041768746699459,-0.21635986727164402,0.6082030809904766,rajasthan,2,Lauric acid (C12),radial,25.30420308099048,1653.587178127558,0.5539436814784661,2941,1168.513249231776,1.9135170317273777e-07,1730.9684880436444,77.68702057107288,21.296229167100233,21.305475235464964,0.0011416578358452816,1.2172911058012592,68.95095098209828,62.10268447820883,0,0.0,230,8784,0,9288,0.3278054801206683,0.0,1.0
14,2,Lauric acid (C12),True,0.9767498798920162,0.9384300319856731,-0.2479960184147214,1.0438494892864019,0.35346982619940615,-1.0603094912368607,rajasthan,2,Lauric acid (C12),radial,23.63569050876314,1688.7491380751733,0.5457950009433253,3107,1293.2357954581928,1.8811240695905247e-07,1760.5991645328488,72.2506197677435,27.339006671896794,27.349293135852694,0.001504319151664781,1.2172911058012592,72.15806510534803,62.17834338680365,0,0.0,320,8784,1506,28805,0.3292856982338225,0.0,1.0
15,2,Lauric acid (C12),True,1.0622992631483066,0.9657396373783751,-0.5230055020648964,0.8448255316082665,-0.4418405223478016,-1.0426300326511817,rajasthan,2,Lauric acid (C12),radial,23.65336996734882,1692.4389979115579,0.6199885448326967,3491,874.9678693999743,1.910846656534345e-07,1774.6420954880498,82.55096968304737,26.03675866744385,26.046726576143527,4.1826500594887566e-05,1.2172911058012592,72.0774678590075,62.127301117228555,0,0.0,261,8784,93,23890,0.3853402645095268,0.0,1.0
16,2,Lauric acid (C12),True,1.0778886368500722,0.9911736524361684,0.767675275988041,1.1129663623260644,0.2535632513848566,0.25294763388992525,rajasthan,2,Lauric acid (C12),radial,24.948947633889926,1782.4862713673292,0.5600866136575583,3438,1253.3877643051505,1.8727230830317031e-07,1856.349630495217,74.20709145350892,30.027182518805972,30.03665606708142,0.0020767710162250584,1.2172911058012592,72.17190586598839,62.19883110119554,0,0.0,337,8784,2996,38119,0.3622553668585222,0.0,1.0
17,2,Lauric acid (C12),True,1.0849692306202843,1.04969888401519,1.4002256265313768,1.0043208794583225,0.1598025572284668,0.6404238820950652,rajasthan,2,Lauric acid (C12),radial,25.336423882095065,1835.2337939337451,0.6144818126704621,3926,972.0283461056775,1.8401817667182593e-07,1917.1283609389075,82.17307967918104,30.859215156916196,30.868240436240864,0.0005934742955651213,1.2172911058012592,72.20244960024984,62.22356916409986,0,0.0,352,8784,6386,54251,0.419208642759462,0.0,1.0
18,2,Lauric acid (C12),True,0.9779715301186377,1.039625934308845,0.2038479988345534,1.029728612793187,-0.04914985958614693,0.5486601025492384,rajasthan,2,Lauric acid (C12),radial,25.24466010254924,1856.2271357243483,0.5910665183904124,3593,1062.0843762501106,1.935576952902167e-07,1936.7313245311746,80.79386758491384,25.31468700952488,25.323895360122997,0.00035856974707531886,1.2172911058012592,72.08670992790597,62.15043015187351,0,0.0,275,8784,67,24317,0.3978271979506943,0.0,1.0
19,2,Lauric acid (C12),True,0.9476226632982351,0.9547074757328167,0.8415214201974042,0.9153830220308957,-0.41591115175047866,-0.3953252635584996,rajasthan,2,Lauric acid (C12),radial,24.3006747364415,1718.1619383254606,0.6024215567524881,3448,961.791499391797,1.9292529248269598e-07,1791.8102150937834,73.9715684201029,23.810060574106913,23.819731101392602,7.828127005925807e-05,1.2172911058012592,72.08646497976794,62.15740905934524,0,0.0,256,8784,37,20533,0.37873033308446113,0.0,1.0
20,2,Lauric acid (C12),True,1.0283111004207273,1.038095997322434,-0.33014411474376004,1.0179201360479,0.4767198230042192,1.2686662649856086,rajasthan,2,Lauric acid (C12),radial,25.96466626498561,1769.106626334087,0.6055157056795126,3871,975.894749680463,1.829765923423871e-07,1859.7390125594761,90.9083367697232,29.432300151717957,29.441031682561892,0.001806520372809272,1.2172911058012592,72.21086179729491,62.18383273628733,0,0.0,351,8784,5460,50337,0.41370905527001833,0.0,1.0
21,2,Lauric acid (C12),True,0.965744570242392,0.999869785592069,-0.15219341647687656,1.1426145910893937,-0.18904137830064105,-1.7635184064860128,rajasthan,2,Lauric acid (C12),radial,22.932481593513987,1870.4866767307865,0.5268949359899462,2657,1523.0351383659538,1.9608834154923842e-07,1933.9515680347934,63.896310227231936,22.999654624499758,23.01047873553785,0.0006097827644847826,1.2172911058012592,68.92140549472673,62.096192242076974,0,0.0,219,8784,0,7569,0.297839571938558,0.0,1.0
22,2,Lauric acid (C12),True,1.011117004220537,1.0681384896651909,-1.057240545146164,0.9682922871828277,-0.43861181319010234,0.31157659516960434,rajasthan,2,Lauric acid (C12),radial,25.007576595169606,1862.373831195875,0.6105166111158733,3818,962.6311629601175,1.9131306208476621e-07,1953.049759558487,90.97260904502835,26.7210944143218,26.73041025111805,0.00024524689831517704,1.2172911058012592,72.11248703160501,62.19103656071769,0,0.0,285,8784,205,29898,0.4207387851425119,0.0,1.0
23,2,Lauric acid (C12),True,0.9471983941857527,1.033426784785778,0.731560648999741,0.8267245031013144,-0.2576871503914876,0.9494142375462613,rajasthan,2,Lauric acid (C12),radial,25.645414237546262,1772.1671249648675,0.6654938684066253,4353,683.3572978504255,1.8987506159292683e-07,1864.5773749074858,92.63840435689161,26.889070970859045,26.89762865617807,2.800526885745267e-05,1.2172911058012592,72.13416804819258,62.23258960252131,0,0.0,335,8784,1082,45211,0.4826881667141438,0.0,1.0
24,2,Lauric acid (C12),True,0.9736710376834776,0.937080805037052,-0.6302067139188261,1.1906211399528792,0.04740331045408808,0.7986795750164433,rajasthan,2,Lauric acid (C12),radial,25.494679575016445,1673.1112465143588,0.5191293604994272,3032,1425.7848739308133,1.8754728104596185e-07,1748.6117909721936,75.90269310420437,26.801651165930114,26.81090258257543,0.006617789813909417,1.2172911058012592,72.15552626750889,62.15913037799088,0,0.0,313,8784,939,25678,0.3209874032141829,0.0,1.0
25,2,Lauric acid (C12),True,1.0121543052591069,0.9393139691309281,0.6134565481556846,1.0272330347740222,0.40952545410115426,1.9454994781543609,rajasthan,2,Lauric acid (C12),radial,26.641499478154362,1631.5866776403902,0.5886207222889819,3699,990.4844420272715,1.8464816441128777e-07,1713.4124564963213,82.07884277113067,28.488884917118682,28.497180800631895,0.0027826696649126373,1.2172911058012592,72.160445096438,62.18955400635674,0,0.0,344,8784,3038,40438,0.3904777585841999,0.0,1.0
26,2,Lauric acid (C12),True,1.0348088408303309,0.9960871444668038,0.22903898162391734,0.8757279320836637,-0.2999949804540709,-0.08901962832511234,rajasthan,2,Lauric acid (C12),radial,24.60698037167489,1748.7408609635968,0.6279072712108744,3815,848.4006373415147,1.9150385245712943e-07,1832.258325565535,83.81701798055008,26.8706394424982,26.88003415562038,5.497334183129323e-05,1.2172911058012592,72.08156447758289,62.12904765387862,0,0.0,281,8784,166,29039,0.4181596871538291,0.0,1.0
27,2,Lauric acid (C12),True,0.9943465376635866,1.0382831956193022,-1.3543487619417505,0.9076649101442681,0.37663344171673474,0.13208803483007836,rajasthan,2,Lauric acid (C12),radial,24.82808803483008,1733.062987477956,0.6269655356770812,3900,872.0083255302325,1.811325154159905e-07,1829.398804451101,96.63373900287907,28.825699420338033,28.83496248479295,0.0005738059992902848,1.2172911058012592,72.20395549089733,62.177178676075414,0,0.0,351,8784,6121,53766,0.41909732515132736,0.0,1.0
28,2,Lauric acid (C12),True,1.0938599306182861,1.0390112364669133,0.12504611743032124,1.0573387331821822,0.03184849492321018,1.679918383903039,rajasthan,2,Lauric acid (C12),radial,26.37591838390304,1786.3122066769881,0.6004325374914976,3876,1004.5653334874224,1.83060429703114e-07,1874.9310094189716,88.8847290243183,30.802180805476016,30.810678307521826,0.0023167965704890825,1.2172911058012592,72.19073610465978,62.18070097217111,0,0.0,351,8784,5496,49880,0.41283119643704275,0.0,1.0
29,2,Lauric acid (C12),True,0.9532192695852696,0.9890482353205281,1.2699445815905412,1.162579450010641,-0.35946837721918534,-0.8716086150954157,rajasthan,2,Lauric acid (C12),radial,23.824391384904587,1870.7987761092438,0.5331642851639359,2798,1467.3093355445837,1.967393748813687e-07,1930.3964573572096,59.97904115149682,23.038639750121924,23.048866662130802,0.00064116496709475,1.2172911058012592,69.25360898148487,62.09482363640687,0,0.0,225,8784,0,9199,0.31308447077520685,0.0,1.0
30,2,Lauric acid (C12),True,0.9125881060538795,0.9745642358099675,1.2290171762149793,1.1867630244517944,-0.3819352429780122,0.7999496023264174,rajasthan,2,Lauric acid (C12),radial,25.49594960232642,1808.3438771224849,0.537434075592362,2967,1366.977975028515,1.9564638410443002e-07,1873.2493478645704,65.21685672500415,22.270946549721785,22.280098388596226,0.0017882855255916302,1.2172911058012592,68.60056166518973,62.102006288466,0,0.0,235,8784,0,9634,0.3312307713954844,0.0,1.0
31,2,Lauric acid (C12),True,0.9251840220121452,1.069465329530323,1.0936117689005482,0.9153348041017965,-0.20696870746757923,1.8173778538130483,rajasthan,2,Lauric acid (C12),radial,26.51337785381305,1853.8983068357186,0.6484471816706994,4400,759.4989677302408,1.9049262898269913e-07,1945.0981174876456,91.39670495847001,26.540299516753635,26.548473102897013,9.42525586796347e-05,1.2172911058012592,72.15429029423855,62.23326716314466,0,0.0,335,8784,1106,43641,0.48806219762184927,0.0,1.0
32,2,Lauric acid (C12),True,0.9536987181210991,1.0598780805052828,-0.8134031232730072,1.002369796840126,-0.3384870034758496,-0.0615317732143299,rajasthan,2,Lauric acid (C12),radial,24.63446822678567,1871.8345427948466,0.5948439941078663,3628,1055.9541740080513,1.9218386660528605e-07,1957.1154867970442,85.60347234566338,25.03623972923361,25.04585156928571,0.0002829843229830051,1.2172911058012592,72.08854591641862,62.19132768869258,0,0.0,279,8784,143,24853,0.39997477639386475,0.0,1.0
33,2,Lauric acid (C12),True,0.921291073725272,0.9395487089748097,-0.05036943963663387,1.0671523058765924,0.06848553829704207,0.359339613818793,rajasthan,2,Lauric acid (C12),radial,25.055339613818795,1665.830858710892,0.554395295065695,3283,1210.882168518161,1.8719640616587628e-07,1741.9911301901298,76.50818590658272,26.253561770871777,26.26296324150627,0.0028010309662970315,1.2172911058012592,72.16211808115992,62.18082649136056,0,0.0,333,8784,2026,32138,0.3503080002749906,0.0,1.0
34,2,Lauric acid (C12),True,1.0701218859909454,1.0580183941785115,-1.38400044217556,0.9891647237180163,-0.28607543413774583,-0.17624703403376385,rajasthan,2,Lauric acid (C12),radial,24.519752965966237,1856.573228895765,0.595977967846365,3574,1044.9798658394893,1.9186300757037253e-07,1944.4972150557014,88.25157482283298,26.790311176616093,26.79998220891133,0.00028865475711594714,1.2172911058012592,72.08398743014668,62.16511598166758,0,0.0,267,8784,97,25201,0.3933893194256238,0.0,1.0
35,2,Lauric acid (C12),True,1.084683917909006,0.9721339700112034,-0.8239774984814384,0.9131142757838818,-0.42261218756517194,1.7650719970806659,rajasthan,2,Lauric acid (C12),radial,26.461071997080666,1657.5188082901836,0.6198037275699597,3789,821.7063978779312,1.8881588176794205e-07,1748.855170053601,91.55050439634432,27.227688767373145,27.236012993769197,0.0003595048904332786,1.2172911058012592,72.08170747429801,62.14920503797049,0,0.0,281,8784,78,25291,0.41662936856788985,0.0,1.0
36,2,Lauric acid (C12),True,1.0987484671726615,0.9512798775168458,-1.0156854053074444,1.0853144202024751,-0.3304537867629048,1.1919851342032568,rajasthan,2,Lauric acid (C12),radial,25.88798513420326,1681.5306919465854,0.5526302298543508,3009,1184.752805254238,1.9148556694214118e-07,1760.5406730506752,79.30183222383921,24.257846652310032,24.266752899881567,0.0019691736498385066,1.2172911058012592,68.98504542836288,62.1024032586229,0,0.0,230,8784,0,9494,0.33302612492945344,0.0,1.0
37,2,Lauric acid (C12),True,0.9292036706895914,1.042215462680549,0.2636125014050281,0.8193407662738718,-0.025836047508207782,-0.06419718529790597,rajasthan,2,Lauric acid (C12),radial,24.631802814702095,1797.6988511030502,0.6604457107812183,4244,723.4781820316647,1.9024249693932747e-07,1889.3511010630757,91.93250985365182,26.41421950824246,26.42339427687182,1.7251704644390947e-05,1.2172911058012592,72.12764375935764,62.199433643393874,0,0.0,323,8784,1052,42631,0.46963140675528176,0.0,1.0
38,2,Lauric acid (C12),True,1.018108331351997,1.0220649798221864,0.8524604411192307,0.8857850817654863,0.2157411026749897,0.9186973273036951,rajasthan,2,Lauric acid (C12),radial,25.614697327303695,1724.008314837761,0.6489183127752258,4048,769.6764315509608,1.814913255195596e-07,1813.8596871668615,90.08736426395883,29.27247429597352,29.28108136461926,0.00023242907755009661,1.2172911058012592,72.21984306204759,62.171406160848015,0,0.0,354,8784,7076,59566,0.43813215975925185,0.0,1.0
39,2,Lauric acid (C12),True,0.9574234055322653,1.047817987224322,0.8438615645792735,1.0169949808410876,0.15851582711586376,1.5292344192354972,rajasthan,2,Lauric acid (C12),radial,26.2252344192355,1800.8600670951762,0.6155591070786659,3969,937.1777588994294,1.8299004772129457e-07,1888.177179628072,87.56318801188009,27.93267195491713,27.941170329184526,0.0012450197202377538,1.2172911058012592,72.21106990866362,62.18675101750374,0,0.0,355,8784,6273,55014,0.4274424927975222,0.0,1.0
40,2,Lauric acid (C12),True,1.0937264278452852,1.0272483372975294,1.3521694464252483,1.0168896258247078,-0.3982573326963489,0.3016163953112221,rajasthan,2,Lauric acid (C12),radial,24.997616395311223,1867.4885659946056,0.5960801982263988,3633,1048.9378976156552,1.9425081980755072e-07,1941.7814318991757,74.58863030039956,27.605594604932396,27.61491755710572,0.00017490654921388792,1.2172911058012592,72.08450062943008,62.19344138440472,0,0.0,274,8784,109,24403,0.4001272990220344,0.0,1.0
41,2,Lauric acid (C12),True,0.947470001592709,1.0219087742011792,-0.5672421824091901,0.8640111837894596,0.2259483571166735,-0.4971888800105284,rajasthan,2,Lauric acid (C12),radial,24.19881111998947,1723.0640727179657,0.6372453477687889,3907,832.3760500486991,1.8208232716125082e-07,1814.8631396234553,92.11135828487747,27.871747318631666,27.88126378885061,0.000187430427356612,1.2172911058012592,72.20924327199786,62.18279437725483,0,0.0,351,8784,6276,55203,0.42136509113844695,0.0,1.0
42,2,Lauric acid (C12),True,0.9737336640632772,0.9448815518968681,-1.1190840610409536,1.1043848991470637,0.10703320531833938,1.5959314956577293,rajasthan,2,Lauric acid (C12),radial,26.29193149565773,1632.2912736901535,0.5532034800249239,3380,1178.577799970151,1.8465713466385018e-07,1717.279486340813,85.33628981766451,27.239576651687027,27.24827204749143,0.006331732906328366,1.2172911058012592,72.16872249501445,62.189323988075046,0,0.0,335,8784,1882,32306,0.3576567622259868,0.0,1.0
43,2,Lauric acid (C12),True,0.9194978169327841,0.931937467142653,-0.2468691365544562,0.9904934615485488,-0.2235398123740876,0.7017439438392188,rajasthan,2,Lauric acid (C12),radial,25.39774394383922,1652.9663312384414,0.5745267672066903,3169,1054.7000761958802,1.9211106955537614e-07,1729.680779593389,76.99979619957121,22.01471926598083,22.0238470685079,0.0005449323330546923,1.2172911058012592,70.6875799495514,62.1206712109761,0,0.0,242,8784,0,12884,0.35163992292910173,0.0,1.0
44,2,Lauric acid (C12),True,1.0950564022774305,0.9862628527190821,1.311620775649223,1.0371459363487163,-0.12066036092711652,1.6163938233094246,rajasthan,2,Lauric acid (C12),radial,26.312393823309428,1772.0840555985128,0.5915791225621858,3606,1010.6494421797238,1.9349076340550838e-07,1847.9452263761052,76.09321284633653,27.10247277864116,27.110976570694657,0.0004898170587982071,1.2172911058012592,72.07303686702741,62.140106289778046,0,0.0,271,8784,12,21444,0.3970114323144707,0.0,1.0
45,2,Lauric acid (C12),True,0.9326800945434376,1.034302878189292,1.157434190467546,1.037051755430866,-0.011895182278257588,0.8944845507718964,rajasthan,2,Lauric acid (C12),radial,25.590484550771897,1864.7812125254786,0.5949899387509789,3721,1040.830475637836,1.9396135665671853e-07,1941.9036278442113,77.39060180471222,24.94218023087502,24.951147699353672,0.00030359981295714316,1.2172911058012592,72.0898700089951,62.210571877211635,0,0.0,281,8784,73,25580,0.4106025432620475,0.0,1.0
46,2,Lauric acid (C12),True,0.9534215761458845,1.0639132208734827,1.249953772043284,0.9256495277913491,-0.13439734187361885,-1.7395342769921953,rajasthan,2,Lauric acid (C12),radial,22.956465723007806,1939.5159704047512,0.6165334878234346,3764,998.9743046191445,1.9429256598307548e-07,2014.1368754661985,75.01384557510833,26.007048103433178,26.017552461081706,1.9035242878725046e-05,1.2172911058012592,72.1072528900119,62.18708559109011,0,0.0,287,8784,324,31063,0.4150393124167111,0.0,1.0
47,2,Lauric acid (C12),True,0.9841932160566348,0.98252038695544,0.4686389839256586,1.1154655451111228,-0.2793139612095803,0.16294863890804034,rajasthan,2,Lauric acid (C12),radial,24.858948638908043,1803.0967455626858,0.549912338945167,3025,1291.0244511622307,1.9489978308128503e-07,1872.21085460007,69.44099835157702,23.276850822243663,23.28638986808722,0.0008644285125029196,1.2172911058012592,70.13177024869312,62.120553106239896,0,0.0,236,8784,0,11459,0.335620604254789,0.0,1.0
48,2,Lauric acid (C12),True,1.0042402001093955,1.0087406585301724,-1.3573359954958475,0.8584725355560519,0.4770932515967049,-0.31238276251670216,rajasthan,2,Lauric acid (C12),radial,24.3836172374833,1680.2683933900341,0.6339592809565447,3868,827.1177435484767,1.811563210863135e-07,1775.4590039829018,95.49647146204421,28.96994039782864,28.97936583790697,0.0002639507300143529,1.2172911058012592,72.20105321738775,62.20105802594524,0,0.0,349,8784,5690,51995,0.4152211209094791,0.0,1.0
49,2,Lauric acid (C12),True,0.9877697728116339,0.9536857026186752,0.9010831474080296,0.8629717138869342,0.3029648485464672,-0.7709555477830041,rajasthan,2,Lauric acid (C12),radial,23.925044452216998,1662.7366406773654,0.623965049420471,3744,873.1533081325089,1.8441631788285375e-07,1741.7237390667065,79.31316045408664,28.483188885685422,28.492884570745648,0.00011742854310997704,1.2172911058012592,72.18892334740542,62.19455135177897,0,0.0,346,8784,4542,46147,0.39961787479371086,0.0,1.0
50,2,Lauric acid (C12),True,1.074393121509073,1.0121224937569309,0.47070238350010407,1.1947406711053996,0.3266874980559872,-1.2592323407090076,rajasthan,2,Lauric acid (C12),radial,23.436767659290993,1869.8715595535934,0.5249396819604117,3069,1562.5550578628024,1.893485767677146e-07,1936.6580610299768,67.21853803267037,29.81189065080328,29.822419583935993,0.001931094279574586,1.2172911058012592,72.17351651062191,62.18781762047347,0,0.0,327,8784,2242,32040,0.3253259629244714,0.0,1.0
51,2,Lauric acid (C12),True,0.9943511780927465,1.0375644297452882,0.23564721819770673,0.998651863222757,-0.16967485170276964,-1.4390309023509302,rajasthan,2,Lauric acid (C12),radial,23.256969097649073,1891.3275966732992,0.583387175150685,3341,1154.9572198139733,1.944495454033345e-07,1964.7857197291805,73.84923865046052,24.8237225721288,24.83418370093868,0.00011306243109241156,1.2172911058012592,72.08424505077772,62.117411164931944,0,0.0,254,8784,44,21117,0.3674538628259513,0.0,1.0
52,2,Lauric acid (C12),True,1.0770320048918467,0.9367356717352381,0.7574893014194086,1.114762114259803,-0.33610790908255994,-1.09895679780778,rajasthan,2,Lauric acid (C12),radial,23.59704320219222,1761.7463329316888,0.5273056520095872,2601,1439.910332932189,1.9581405882583622e-07,1820.690118847013,59.333997185912466,23.889002828612238,23.899359978150088,0.000558501414689169,1.2172911058012592,68.23411259205803,62.11774946293473,0,0.0,213,8784,0,5783,0.2873290572730307,0.0,1.0
53,2,Lauric acid (C12),True,1.0322631427338163,0.971482449856646,-1.018571805378682,0.8901950489281462,0.4604718318524861,1.7437337598994733,rajasthan,2,Lauric acid (C12),radial,26.439733759899475,1598.0526287745197,0.6339846625657874,3927,772.0896379792023,1.8033312790644727e-07,1695.4302333319379,97.59881116600437,29.172335892651482,29.180586172463073,0.0011542033062955958,1.2172911058012592,72.18044354956459,62.16852156428231,0,0.0,351,8784,5083,49908,0.4219341231907426,0.0,1.0
54,2,Lauric acid (C12),True,1.0574516733349095,0.9504780296176272,-1.0432707414306792,1.1025666684786286,0.260217992859327,1.9016520143983362,rajasthan,2,Lauric acid (C12),radial,26.59765201439834,1634.7009969537337,0.5596239077212406,3459,1140.7773635173066,1.8440596759136736e-07,1721.129216149701,86.76040068081038,29.05296436360192,29.061435209999754,0.006500527524122732,1.2172911058012592,72.16627736723534,62.182563026596654,0,0.0,338,8784,2171,33948,0.3643150522483781,0.0,1.0
55,2,Lauric acid (C12),True,0.9475532135204185,0.978852076770943,-0.19227380262082328,1.1560994795487494,0.4881779788328443,1.3614825465321174,rajasthan,2,Lauric acid (C12),radial,26.057482546532118,1726.557144286257,0.5508909334140417,3427,1255.6939094065838,1.8600681266873956e-07,1806.964364026661,80.75050875759207,27.03139270101848,27.040237444259567,0.005056671966855966,1.2172911058012592,72.15531679050933,62.20134421334791,0,0.0,337,8784,2636,35684,0.363870825306287,0.0,1.0
56,2,Lauric acid (C12),True,0.9712995511311693,0.9856725932409058,-0.15491978890276226,1.0096407291551093,0.46297597372157484,1.187883559640324,rajasthan,2,Lauric acid (C12),radial,25.883883559640324,1694.782581994741,0.5946138134293275,3735,998.9288094777547,1.8428900929803738e-07,1780.9283356170313,86.42869394581325,27.89539052663543,27.904165579355826,0.002072391981751351,1.2172911058012592,72.18283185116,62.190780936855624,0,0.0,345,8784,3908,44406,0.39685004084321474,0.0,1.0
57,2,Lauric acid (C12),True,0.911492137151102,1.057891545765845,-0.9793728832298481,0.8814810604891639,0.23845049534560192,-1.1024922071116925,rajasthan,2,Lauric acid (C12),radial,23.59350779288831,1785.6132267785479,0.6315801540727033,3886,887.5658266216956,1.8211855318131972e-07,1878.21723420848,92.95279020700731,27.229107706992956,27.239053311096985,0.00018750729297914345,1.2172911058012592,72.22540110057042,62.18847896970213,0,0.0,351,8784,6762,56144,0.41934344548891656,0.0,1.0
58,2,Lauric acid (C12),True,1.0957004860392414,0.9646041170583532,-0.6362806156721843,0.8975494287807935,0.37519382283729297,-1.2341246130396875,rajasthan,2,Lauric acid (C12),radial,23.461875386960315,1672.107505192729,0.6023362420674625,3541,981.4797324030325,1.8521398034379255e-07,1754.5059577711204,82.76425170696115,30.585189222611152,30.595314777594783,0.0003031913662407989,1.2172911058012592,72.17351559547207,62.18744606276675,0,0.0,338,8784,3753,41611,0.3758906695084177,0.0,1.0
59,2,Lauric acid (C12),True,1.030264500967136,0.9375567307866666,0.6650677385851909,0.9164845668505733,-0.4688703618563843,-1.78192213457488,rajasthan,2,Lauric acid (C12),radial,22.91407786542512,1716.929758847177,0.584154553974169,3063,1074.6615383087944,1.939113302479647e-07,1783.8304748167077,67.30062227788164,23.73090173397616,23.74148294733432,4.736856557996293e-05,1.2172911058012592,71.56265334117944,62.11342900424959,0,0.0,234,8784,0,14789,0.33690122780479964,0.0,1.0
60,2,Lauric acid (C12),True,0.9949084363308544,0.9349095938007845,0.04509510961820817,0.8680614775292159,-0.24740609031976035,1.2995059539481852,rajasthan,2,Lauric acid (C12),radial,25.995505953948186,1613.0647111426147,0.6263343552436232,3753,787.0259081313652,1.892212681830078e-07,1698.5628597785717,85.72728457361671,25.366941506414303,25.375485322046178,0.00015927225026744852,1.2172911058012592,72.07047771725719,62.17181271682311,0,0.0,282,8784,80,24758,0.41239590010805965,0.0,1.0
61,2,Lauric acid (C12),True,0.9184433278056513,0.9516895164186261,0.14950302308538888,0.8986958787724882,0.21786617850338008,-1.235418345301487,rajasthan,2,Lauric acid (C12),radial,23.460581654698515,1667.9681624467505,0.6006592775886985,3557,986.9368936260475,1.8573805010080538e-07,1745.833405708717,78.22797940991664,26.788906449686117,26.799011241805914,0.00023207028982979704,1.2172911058012592,72.17303707724719,62.18244643276135,0,0.0,340,8784,3515,41326,0.37777110377797196,0.0,1.0
62,2,Lauric acid (C12),True,0.922631156884698,1.021481421388685,1.1277070489641243,0.8681301992600833,-0.36904005137941576,-0.8634192755136949,rajasthan,2,Lauric acid (C12),radial,23.832580724486306,1825.2584491045607,0.6340888260508469,3902,858.4747215261452,1.925036906110721e-07,1904.5543104898604,79.63455010580249,25.455932110822097,25.465796761815188,1.721601863073149e-05,1.2172911058012592,72.12234024957418,62.15354352161846,0,0.0,296,8784,355,32217,0.4308152722061791,0.0,1.0
63,2,Lauric acid (C12),True,0.9980891168495096,0.9646805567819279,-0.8733385043349352,1.0797546107445621,-0.4785188326006873,-0.3219090142462573,rajasthan,2,Lauric acid (C12),radial,24.374090985753746,1742.8732608361242,0.5443114243105149,2831,1295.702715639104,1.9367844869034316e-07,1816.0123207870092,73.4950132448916,22.703151786509594,22.713019954380396,0.0009521955525856427,1.2172911058012592,69.88341425447948,62.10145207784265,0,0.0,225,8784,0,9530,0.3161161796258342,0.0,1.0
