case_id,lf_valid,lf_runtime_s,lf_useful_energy_kWh,lf_solar_fraction,lf_unmet_energy_kWh,lf_pump_energy_kWh
c1_n_Hexacosane__C26__bnd_nmax,True,1.0872440338134766,1520.7077723012117,0.2794757232835541,3914.2381540008596,6.727515698290678e-09
c1_Myristic_acid__C14__lhs_000,True,1.0594511032104492,1523.1436459976599,0.2800011974483263,3911.383522878552,6.602066657496954e-09
c1_Myristic_acid__C14__lhs_001,True,1.079578161239624,1523.2278509876508,0.28001944922231625,3911.2843703691383,4.292337339841327e-09
c1_Myristic_acid__C14__lhs_002,True,1.0895862579345703,1523.5768100163862,0.2800863698674797,3910.920824891139,3.362817593032751e-10
c1_Myristic_acid__C14__lhs_003,True,1.0382311344146729,1517.5531535622345,0.2788360533682871,3917.7131519561194,1.7018676849617782e-08
c1_Myristic_acid__C14__lhs_004,False,0.0,,,,
c1_Myristic_acid__C14__lhs_005,True,1.0297737121582031,1513.1010178027966,0.2778885370228642,3922.8605213795277,1.8406324621258463e-08
c1_Myristic_acid__C14__lhs_006,False,0.0,,,,
c1_Myristic_acid__C14__lhs_007,True,1.066812515258789,1518.061259186502,0.27893840068449216,3917.1571515783457,2.0124996220885856e-08
c1_Myristic_acid__C14__bnd_dmin_fmin,False,0.0,,,,
c1_Myristic_acid__C14__bnd_dmin_fmax,False,0.0,,,,
c1_Myristic_acid__C14__bnd_dmax_fmin,True,1.0710279941558838,1512.7921678912974,0.27782037814737426,3923.2307935266263,1.0771656158453008e-09
c1_Myristic_acid__C14__bnd_dmax_fmax,True,1.0604150295257568,1512.916377445205,0.27784897564170863,3923.0754380347303,9.22339648870333e-08
c1_Myristic_acid__C14__bnd_nmin,True,1.0636565685272217,1524.5375233584944,0.28028460207268335,3909.843931181886,5.836104438247798e-10
c1_Myristic_acid__C14__bnd_nmax,True,1.0527153015136719,1520.6855891273594,0.2794923472329329,3914.147844626101,6.727515698290678e-09
c2_baseline_noPCM,True,0.8291189670562744,1625.090299253038,0.3738645816639302,2637.239973879642,2.735308265715034e-09
c2_RT42_lhs_000,True,1.0910522937774658,1622.475277967715,0.3741691732485035,2635.9570547554076,2.7142773670109394e-10
c2_RT42_lhs_001,False,0.0,,,,
c2_RT42_lhs_002,True,1.1190545558929443,1621.5792888913104,0.37514827892068625,2631.833127979001,1.104617681855974e-07
c2_RT42_lhs_003,True,1.091888666152954,1624.964314521127,0.3740077665858518,2636.6368886864234,2.701376801420308e-10
c2_RT42_lhs_004,False,0.0,,,,
c2_RT42_lhs_005,True,1.0767056941986084,1623.759533582158,0.3745930569671092,2634.1716852422846,2.7177646430747324e-09
c2_RT42_lhs_006,False,0.0,,,,
c2_RT42_lhs_007,True,1.062619686126709,1624.5546146383506,0.37435673553076787,2635.167055126103,1.966954499734734e-09
c2_RT42_bnd_dmin_fmin,False,0.0,,,,
c2_RT42_bnd_dmin_fmax,False,0.0,,,,
c2_RT42_bnd_dmax_fmin,True,1.0871517658233643,1620.1684348571537,0.374387258847938,2635.0384929815273,1.0882874726178168e-09
c2_RT42_bnd_dmax_fmax,True,1.073732852935791,1620.8689514112298,0.37468155299573636,2633.7989459635432,9.317645292314737e-08
c2_RT42_bnd_nmin,True,1.0693013668060303,1624.9379919673038,0.37400678639546925,2636.641017181926,5.898621230343692e-10
c2_RT42_bnd_nmax,True,1.1168324947357178,1624.4110657335038,0.37451456977334474,2634.502267986483,6.796418688415309e-09
