draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
33,0,RT42,True,0.9125243163698039,1.0062215888006176,-0.8176912674339816,0.8121210939812513,0.4114280852885823,-1.36081222220293,uttarakhand,0,RT42,19.269187777797068,1504.2121603009602,0.45298177257263106,1671,1742.993193305001,8.703333410557956e-10,1602.564832625204,98.9848935287048,9.696900959872897,9.70108934134839,0.0007957525535193407,0.49618403750283674,77.90547409236996,77.86760037589713,8975,0.0,295,8784,0.3766979160084069,0.0,1.0
34,0,RT42,True,0.9053038549541854,0.992217749703646,-0.07043306692052179,0.9381968668971529,-0.419310369768224,0.2303178047871981,uttarakhand,0,RT42,20.860317804787197,1505.2783260122521,0.4075480792810924,1187,2067.9068144488697,8.817099746431585e-10,1596.0303229370206,91.34660213382749,8.8921739930868,8.895998579949762,0.003217764240524474,0.49618403750283674,72.73006888415537,72.66116214885503,1921,0.0,269,8784,0.35652396460173963,0.0,1.0
35,0,RT42,True,1.036838693367069,1.0186807866456464,-0.8046436134238001,0.9700010571859939,0.04406755184684141,-0.39023697697875237,uttarakhand,0,RT42,20.239763023021247,1552.7228566561466,0.4084190117848744,1391,2180.328163188137,8.729663750783051e-10,1646.8799138933202,94.80048007483043,10.11041249155275,10.114426708274744,0.003668284539646548,0.49618403750283674,75.26482522474767,75.22462702567405,6407,0.0,279,8784,0.3483059469220835,0.0,1.0
36,0,RT42,True,0.9339480635060488,0.9952709252811157,-0.7434663903325144,0.9319714504585671,0.40437051728488393,0.6872461828659375,uttarakhand,0,RT42,21.317246182865937,1487.1454475199364,0.4202746389272295,1509,1978.5399193387973,8.625498356037866e-10,1585.882714216069,99.32693543936375,9.57109624032986,9.574811894252477,0.004360304762725389,0.49618403750283674,76.2928439566325,76.24993696916397,7018,0.0,294,8784,0.36959429514969805,0.0,1.0
37,0,RT42,True,0.9468835975436652,1.0065896878898108,0.16402021947376344,1.1363932380971367,0.07527129997081561,0.9408763998885896,uttarakhand,0,RT42,21.57087639988859,1569.5819536832232,0.37192590598311814,1172,2590.6101123412172,8.739168361400615e-10,1657.04061776523,88.14482716493178,9.20284427947058,9.206534013197667,0.010325669008453739,0.49618403750283674,72.99656538815967,72.95300734635917,4115,0.0,271,8784,0.33144251018039256,0.0,1.0
38,0,RT42,True,1.0929403148714099,0.9487528375783791,-0.07204322721331982,1.147995654903092,0.22932134701074547,1.2843849665578526,uttarakhand,0,RT42,21.91438496655785,1469.8734721026733,0.3517713017440546,938,2668.403492997967,8.703108639361205e-10,1555.128605324545,85.98755763534488,9.454809626986723,9.458409121206751,0.015194357852324428,0.49618403750283674,69.60466523632509,69.5643413953426,1545,0.0,248,8784,0.2996351778216313,0.0,1.0
39,0,RT42,True,0.9500011889039041,1.0203865865201827,0.602462313261526,1.0180739259070994,0.46610133902228823,-1.1445624412193114,uttarakhand,0,RT42,19.48543755878069,1618.3567183263217,0.39769240218332225,1297,2388.9324328398825,8.853159468474025e-10,1701.0876535214716,83.39329581511822,9.482259050858444,9.48645854727137,0.002388351415477564,0.49618403750283674,75.65231481184675,75.6083890252323,5590,0.0,276,8784,0.3360601743097192,0.0,1.0
40,0,RT42,True,1.0664181231872667,0.989520733548838,0.5054957439609741,0.9114218747589645,-0.16221259936871135,-0.545287979204069,uttarakhand,0,RT42,20.08471202079593,1522.5630773927621,0.41396576896967086,1187,2040.0212133037976,8.886393495463233e-10,1608.9033605533868,86.94954758578366,9.905904724751696,9.90991685314697,0.0016633326922316362,0.49618403750283674,74.46657344505239,74.29888849308267,1994,0.0,262,8784,0.3529125884131092,0.0,1.0
41,0,RT42,True,1.0530268869779063,1.0359897828334745,0.7567809969286156,1.0781596237912412,-0.21528331760182184,-0.2757566861438461,uttarakhand,0,RT42,20.354243313856152,1638.8037753075103,0.3819004688480673,1055,2522.336829428822,9.015058950685434e-10,1720.1820019268969,82.03912547420113,9.848133115639374,9.852101254755139,0.005094483708535888,0.49618403750283674,72.63547267806273,72.47173065098207,1851,0.0,262,8784,0.33210770029867215,0.0,1.0
42,0,RT42,True,1.0481478953501742,0.9994502593168132,0.09549002264001646,0.9702580707929458,0.11354437708273313,-0.9146792676473536,uttarakhand,0,RT42,19.715320732352644,1558.1657120312098,0.40438782746471924,1310,2234.461472451279,8.782420761746871e-10,1644.7998766764824,87.28464613994615,10.086372315244363,10.090512764107636,0.0024974772205497054,0.49618403750283674,73.92110057193244,73.88485242257046,5924,0.0,279,8784,0.33762579207737015,0.0,1.0
43,0,RT42,True,1.0994766302194552,1.0076302429858328,0.0368364209517419,1.0210243418640743,0.015056284684203725,0.9664211676293015,uttarakhand,0,RT42,21.596421167629302,1540.0225339200756,0.40271237203768406,1434,2211.5244375358134,8.689493926853092e-10,1633.0849026222738,93.66557394828533,10.60679268738082,10.610454367202173,0.0057590482890846825,0.49618403750283674,74.73718512288625,74.69342602920311,6182,0.0,287,8784,0.35846029133915186,0.0,1.0
44,0,RT42,True,0.9253839313876762,0.9607962758467262,-0.1156031703592864,1.114950223860662,0.06626652607022454,-1.476867588095494,uttarakhand,0,RT42,19.153132411904505,1545.3412384743415,0.34825991660184097,801,2861.8050353867575,8.832865840400945e-10,1621.0388556124956,76.43878316818623,8.263957144414322,8.268282948730487,0.005734451453509588,0.49618403750283674,69.26426679868574,69.2218403678287,1243,0.0,237,8784,0.2687760089608904,0.0,1.0
45,0,RT42,True,1.0583967613150473,1.0223064124878758,0.6274680373515887,0.8982227241159236,0.3595684766842102,-1.3785762026798767,uttarakhand,0,RT42,19.251423797320122,1588.7334092017165,0.43440932605164795,1561,1994.391212519997,8.807306144276209e-10,1676.8218729964142,88.72860772972258,10.656600788236867,10.660816711677567,0.0008902135361870253,0.49618403750283674,76.78136586361249,76.74333511500667,8132,0.0,295,8784,0.3653554596534309,0.0,1.0
46,0,RT42,True,1.0676267269106092,1.0151786672887593,0.11575440191232925,0.9439108437730763,-0.3513047849821692,1.5514192549817962,uttarakhand,0,RT42,22.181419254981794,1513.865675045869,0.41984827167988215,1376,1944.9417473235405,8.76941614248578e-10,1610.8015644275033,97.47749660702641,10.305298991360491,10.308768366770002,0.004515321770569452,0.49618403750283674,74.68543275440909,74.5364252723437,3003,0.0,279,8784,0.38782762769029266,0.0,1.0
47,0,RT42,True,0.9892878686995411,1.0011199357388694,0.1596278088918059,0.8461332830467643,-0.40564523019519394,-1.0531932339196004,uttarakhand,0,RT42,19.5768067660804,1520.7883782354315,0.43481609923208797,1336,1857.5153882876828,8.860705358658376e-10,1611.3617571019547,91.19231021142664,9.613265995376645,9.61738369685379,0.0008876292402398537,0.49618403750283674,73.99046754705475,73.93775898336206,2821,0.0,275,8784,0.3704765922612673,0.0,1.0
48,0,RT42,True,0.9199020828424949,1.0224675461687276,0.4897901814980312,0.8552013961206574,0.3528566675772067,0.6024005804365031,uttarakhand,0,RT42,21.2324005804365,1528.7640049355477,0.4610224897153352,1951,1692.9406420631067,8.681851706153303e-10,1628.5137483445867,100.28997615160624,10.043112797434533,10.046799744933615,0.0015833921326268803,0.49618403750283674,78.66082861162074,78.62179867694758,10831,0.0,320,8784,0.4096152204426578,0.0,1.0
49,0,RT42,True,0.9069069289386071,1.0149261009732986,-0.8551230587682956,0.9314961389975551,-0.11349595454043937,0.38629382044242,uttarakhand,0,RT42,21.01629382044242,1513.5985326687862,0.41282777503073453,1254,2023.948906702584,8.76459961683596e-10,1610.3767591564003,97.37582233117405,9.040598281033379,9.044382113200857,0.0039029458347112854,0.49618403750283674,72.51205921524729,72.43934130069798,2536,0.0,275,8784,0.36459868679711716,0.0,1.0
50,0,RT42,True,0.9301959617739177,1.0161052631875314,0.4803944666254203,0.8737460209637512,-0.15820386550986743,-1.809897164690192,uttarakhand,0,RT42,18.820102835309807,1575.6332879746694,0.4272847910698594,1266,1992.038231196325,8.935233065563962e-10,1661.1415659746986,86.16632457951074,9.258700645879538,9.263024341962899,0.0006203356868027542,0.49618403750283674,73.30487948395198,73.27468507089111,2721,0.0,269,8784,0.35930065183199716,0.0,1.0
51,0,RT42,True,1.0210340459136105,1.0156516059945815,-0.7701396028408536,0.895065076685975,0.19309908675433596,1.6047188797420135,uttarakhand,0,RT42,22.23471887974201,1484.3035273767794,0.44456521562147533,1804,1762.3364545628672,8.572677124731568e-10,1590.6719442970189,106.90741764478364,10.558383470142395,10.561843052771266,0.004536004538751231,0.49618403750283674,77.6958463342497,77.65645675642631,9397,0.0,313,8784,0.40091342468378705,0.0,1.0
52,0,RT42,True,1.021587999814371,0.9731307449634746,-0.28697737210757623,1.0032369651002406,-0.4173606375106004,-1.7441611722927841,uttarakhand,0,RT42,18.885838827707214,1532.9910463912465,0.3721207471092164,842,2502.2852674251644,8.968531312900151e-10,1611.398124044688,79.11297200981362,8.838731501914808,8.843089253886676,0.0031651880938068904,0.49618403750283674,69.74989265729268,69.588711502592,527,0.0,219,8784,0.28689093388996995,0.0,1.0
53,0,RT42,True,1.0982017933242283,0.9942642564329315,0.6745381247985915,0.8099063447807324,-0.483234645284631,1.6511317648813706,uttarakhand,0,RT42,22.28113176488137,1450.5650009227204,0.46251717756970034,1764,1540.5434352277143,8.721860979225617e-10,1552.036043802741,101.94901567548699,10.902407699736179,10.905796655295001,0.0016703413858234397,0.49618403750283674,75.31842176404926,75.28825312628084,5548,0.0,295,8784,0.4267532823710025,0.0,1.0
54,0,RT42,True,1.0109734478650776,0.9971050006701939,0.0964479633142073,1.157504159466107,-0.46278337620534904,0.14188413348261486,uttarakhand,0,RT42,20.771884133482615,1570.968926415293,0.3509274209471209,800,2803.597771770375,8.97665518616292e-10,1650.6930637010307,80.50331593435834,8.971633198357718,8.975508831600282,0.013647264562572698,0.49618403750283674,70.52005482216586,70.35106756307121,678,0.0,234,8784,0.2898318333406171,0.0,1.0
55,0,RT42,True,1.034452656466918,1.0010798531834268,0.839612308166974,0.8774942346629352,-0.3356950812084666,0.36432838828402225,uttarakhand,0,RT42,20.99432838828402,1516.9560308595223,0.434858073035175,1421,1836.4697916574103,8.84471449349622e-10,1608.666484193776,92.26352318933287,10.100566470297851,10.104318444026068,0.0015557887949138843,0.49618403750283674,73.7111678982065,73.67136156089497,3325,0.0,278,8784,0.387718906827909,0.0,1.0
56,0,RT42,True,0.9251357057500558,1.0006147101013754,-0.2445293237380665,1.126268395113895,-0.3074567144798136,1.5616115986445984,uttarakhand,0,RT42,22.1916115986446,1532.0903858417291,0.3655298666961524,962,2537.043796559747,8.834471348946039e-10,1620.9842713533635,89.65546824337416,8.771759509351867,8.775258861989549,0.017671378353898225,0.49618403750283674,71.03508850141706,70.88963307108118,1221,0.0,255,8784,0.32619988417562606,0.0,1.0
57,0,RT42,True,0.9250795993451308,0.9741479551855364,-0.0793947715083406,1.164658215540756,0.08170730508891655,0.08299482171048833,uttarakhand,0,RT42,20.71299482171049,1540.9312242632943,0.34902808267211927,905,2834.88062393023,8.78598499072986e-10,1622.273038840675,82.0855643818846,8.476316869323565,8.48023512843114,0.011150720786829774,0.49618403750283674,69.70958275192763,69.6672160639572,1718,0.0,245,8784,0.29117499068891217,0.0,1.0
58,0,RT42,True,1.0076012118008615,0.9723902284341955,-0.33005263188742306,0.9787928543875232,-0.10810870147530105,-1.8522841077099823,uttarakhand,0,RT42,18.77771589229002,1526.6093975871552,0.3778545626483889,875,2427.428492431932,8.971581779145574e-10,1605.8460645526377,79.9366519270371,8.83493073416776,8.839312902825688,0.002488369399909087,0.49618403750283674,69.29147696591086,69.12251042632296,556,0.0,224,8784,0.2909209625460595,0.0,1.0
59,0,RT42,True,1.0525378333909332,1.0124955202533417,0.814671477161839,0.9049987332214772,-0.042642570898941634,-0.7660115631535596,uttarakhand,0,RT42,19.86398843684644,1565.0998425027692,0.42285536492258846,1289,2009.6363216501088,8.923866065027134e-10,1651.3920346149248,86.90275061131358,10.046164738489132,10.050222259298659,0.001123090312518073,0.49618403750283674,72.9856643666536,72.94510783084654,2678,0.0,268,8784,0.36590648124804287,0.0,1.0
60,0,RT42,True,1.0861920369545206,1.0421001629384166,0.719601620889013,1.1466687643077027,0.13124826532015532,0.8216685583556176,uttarakhand,0,RT42,21.451668558355617,1642.810724897817,0.3824361500368183,1324,2581.0691611856964,8.794365745359821e-10,1729.564048161752,87.41395371171701,10.452738425057921,10.456450969791232,0.008141938892736402,0.49618403750283674,74.96610921153771,74.92071632369095,5525,0.0,283,8784,0.34616848856444615,0.0,1.0
61,0,RT42,True,0.9884120153372704,0.9801538142221529,-0.21338287778247844,1.0537687889008907,-0.1686292406045682,1.4562438271916038,uttarakhand,0,RT42,22.086243827191602,1484.9448303928953,0.3768021754733051,1005,2340.3919941419695,8.788585914578083e-10,1574.7887210945646,90.51038636733932,9.1338710977734,9.137387114164202,0.01193131924032596,0.49618403750283674,70.38888283638012,70.24915119094231,1099,0.0,257,8784,0.33438274056702944,0.0,1.0
62,0,RT42,True,1.085756946521818,1.0034847121914123,-0.2534236767755895,1.0012657512365282,0.34185584567497485,1.0453292093724276,uttarakhand,0,RT42,21.67532920937243,1519.0753645465284,0.40574181113565944,1425,2151.733445705318,8.679603994183118e-10,1614.291926671129,95.81242742805324,10.491723635297404,10.495361446521253,0.0056796203139227504,0.49618403750283674,76.25343299798324,76.21034435505804,6375,0.0,286,8784,0.3603365986717183,0.0,1.0
63,0,RT42,True,1.0428859114303315,0.9762335266929141,-0.39323036185565935,1.041555038501124,-0.09485850576494159,-1.8634857595768746,uttarakhand,0,RT42,18.766514240423124,1547.8631418051648,0.36183404803063723,776,2650.5461644230636,9.01268279803424e-10,1624.6175276837555,77.48439475194748,8.804269801600405,8.808667735778961,0.0041061939548915,0.49618403750283674,69.19384011368719,69.06107035777414,414,0.0,216,8784,0.27288747110723455,0.0,1.0
64,0,RT42,True,1.0595054342470678,1.0058252819482114,0.4222959507397518,1.1890249712871348,-0.4643102962174963,-0.7505635196346057,uttarakhand,0,RT42,19.879436480365392,1621.6406001949297,0.3436810384731551,731,3001.014426293341,9.07202239405263e-10,1695.5118738090705,74.669376012068,9.151719865493847,9.155833288452714,0.011464949934777953,0.49618403750283674,71.7665039022237,71.55753529572384,606,0.0,220,8784,0.27150234670940815,0.0,1.0
65,0,RT42,True,1.0297830797146164,0.9958457144576737,-0.2577767076559539,0.819550132111615,0.327509888919983,0.08655154802894938,uttarakhand,0,RT42,20.71655154802895,1472.5157834513873,0.45813576874413353,1788,1660.302761868735,8.657287425333838e-10,1573.1002106147525,101.14828990167494,10.606916766379557,10.610732686904676,0.0014240744103326557,0.49618403750283674,77.91508762842298,77.88170951008445,9497,0.0,309,8784,0.39238926767166904,0.0,1.0
66,0,RT42,True,0.9940376501255631,1.0119035306356339,-0.2822230091253006,1.0384110687312633,-0.029253654199111856,-1.800473301689562,uttarakhand,0,RT42,18.82952669831044,1601.134450262457,0.3731597304537999,886,2590.4108924108364,9.010884628456981e-10,1680.4366939536496,80.02031257950598,8.972917746356947,8.97729718078534,0.003489252524300655,0.49618403750283674,71.55344500611606,71.35250353729768,1081,0.0,231,8784,0.2955700330272022,0.0,1.0
67,0,RT42,True,0.9759425733411239,0.9887440396419857,-0.24284983678029218,0.9091660930835606,0.3205383422706024,-1.6507260410868954,uttarakhand,0,RT42,18.979273958913105,1531.262156203541,0.413907815076465,1318,2110.3776684461673,8.770732659501277e-10,1618.5264322410976,87.93534962289205,9.600563119827244,9.604879513219952,0.0015319538436677149,0.49618403750283674,74.68823073897902,74.64977084992152,5901,0.0,273,8784,0.3359994456610013,0.0,1.0
68,0,RT42,True,1.0245191708391066,0.9662035655166836,-0.18416409040922843,1.0959670050405028,0.2721470855018133,-0.5553867642729684,uttarakhand,0,RT42,20.074613235727032,1523.3031544540856,0.35871456041557226,931,2685.2683578814804,8.783833609272793e-10,1604.3450166031969,81.7494819136577,9.060752563021923,9.064834082360699,0.006888623539129934,0.49618403750283674,69.94452664417895,69.90526864140325,1998,0.0,246,8784,0.2893705547570159,0.0,1.0
69,0,RT42,True,0.9142480905819872,1.003805250818385,0.6576213004330009,1.0140166273084006,0.13603710968507976,0.5025256935596962,uttarakhand,0,RT42,21.132525693559696,1556.819914343409,0.40378264943099207,1406,2228.2172805249415,8.7514344467249e-10,1645.3707964808978,89.15020307007647,9.384249670054515,9.38801639945368,0.00414500923415371,0.49618403750283674,74.19397606522452,74.15441896197983,6385,0.0,288,8784,0.3584391227817601,0.0,1.0
70,0,RT42,True,0.9569912395659143,1.0006888971742072,-0.542064490372156,0.8986159683752104,-0.2996253735169069,-1.6502045570893715,uttarakhand,0,RT42,18.97979544291063,1535.4044384470128,0.41046383611343096,1124,2098.1102409890177,8.878943935791058e-10,1623.1212463942904,88.38478029637638,9.135859268181079,9.140165684142007,0.0014676813460508438,0.49618403750283674,71.62796206987578,71.5532001546073,1544,0.0,255,8784,0.33789719856078615,0.0,1.0
71,0,RT42,True,0.9789275491260205,1.0209977123169656,-0.8893479014519708,1.1778874526643106,0.2613314976907468,-0.863383557790045,uttarakhand,0,RT42,19.766616442209955,1618.0114038661739,0.3508236921052599,920,2951.564473130206,8.798251076054606e-10,1701.5976892021179,84.37230944190452,8.922343195210045,8.926522624104269,0.009897859664508974,0.49618403750283674,72.18544175454883,72.14072571991773,2534,0.0,245,8784,0.28784383213713455,0.0,1.0
72,0,RT42,True,1.069988987725356,1.0004981224978566,-0.0007400184619925781,0.9385428502425107,-0.49401116968832337,1.8014578972897195,uttarakhand,0,RT42,22.431457897289718,1483.4773897363305,0.41850699659634094,1351,1920.929661590781,8.714860961946023e-10,1581.1660417269914,98.22636276206941,10.23314004688984,10.236541918040775,0.0052484290614654575,0.49618403750283674,74.7028006354085,74.56310609053142,2686,0.0,277,8784,0.38746431955985833,0.0,1.0
73,0,RT42,True,0.9118251211118635,1.0174892189614075,-0.7864501935148502,0.9039402793030712,-0.4037632299068069,-0.29592750600890483,uttarakhand,0,RT42,20.334072493991094,1525.297063223385,0.4188584842121251,1260,1989.6589286050441,8.807659356155799e-10,1620.6520901653323,95.96511934691443,9.094183164791696,9.098138623010282,0.0024312924694284434,0.49618403750283674,73.99937547746144,73.84234449640601,2613,0.0,272,8784,0.3637343239293366,0.0,1.0
74,0,RT42,True,1.0517396980596943,0.9970259760945495,0.14384931247461913,1.0701381931638438,0.27545779712448837,0.4064752928770141,uttarakhand,0,RT42,21.036475292877014,1551.364914156481,0.38271068279495324,1225,2442.7504436971326,8.747484895691509e-10,1638.547328014906,87.82861826381622,9.882350510384247,9.886164535250161,0.0064168529612746855,0.49618403750283674,73.64958137310418,73.60255017422847,4452,0.0,270,8784,0.331174327671791,0.0,1.0
75,0,RT42,True,1.0204666487293585,1.0343105176258698,0.084222430945606,0.9285749668028568,-0.2818743872153212,1.0851757946751497,uttarakhand,0,RT42,21.715175794675147,1548.1100079529665,0.427484307582944,1460,1919.8040949598403,8.791764821506287e-10,1645.6467532362774,98.08224373773649,10.144083482383285,10.147669112404369,0.0031771798562489602,0.49618403750283674,75.42251540024631,75.28570368606032,3551,0.0,281,8784,0.3940565512902901,0.0,1.0
76,0,RT42,True,1.0087513174552056,1.0094132442565271,0.5968241528605867,1.1237744545811215,0.438888791675635,1.2976835471850867,uttarakhand,0,RT42,21.927683547185087,1570.4184388221609,0.3797942994778015,1265,2497.9987891880937,8.75137022638238e-10,1658.151965924334,88.38418203344735,9.768677374284442,9.772260099179006,0.009534128320157188,0.49618403750283674,72.5803506204371,72.53505631053568,4626,0.0,278,8784,0.3440256206016857,0.0,1.0
77,0,RT42,True,0.9887171695122724,0.9825982717434175,-0.4557400957771527,0.8005455598214221,0.3719240818531532,1.310204923288219,uttarakhand,0,RT42,21.940204923288217,1417.0673384292268,0.4675769039655493,1931,1526.9559125524772,8.554406437429135e-10,1523.7039327322832,107.14616753221377,10.390125538124916,10.393613973504944,0.002406208891653463,0.49618403750283674,78.28592033524352,78.24634958134413,10524,0.0,316,8784,0.41009679278998157,0.0,1.0
78,0,RT42,True,1.0462259061258237,1.0284878500353576,0.9064376172766835,1.001793676083787,0.4247953138503957,-1.7354895871183138,uttarakhand,0,RT42,18.894510412881687,1645.6956813353822,0.4028400030624615,1328,2375.7738494475075,8.871911808341742e-10,1726.0630842054047,81.04267841135481,10.218886890533922,10.223236852111459,0.0012758765523864964,0.49618403750283674,75.24359022447717,75.1990827476817,6151,0.0,280,8784,0.33484830357784096,0.0,1.0
79,0,RT42,True,0.9710765280316215,0.9698081877379859,-0.154671299472213,0.9992452622467849,-0.1956112868013683,-0.6210825646558469,uttarakhand,0,RT42,20.008917435344152,1503.5897227256287,0.3778416466547523,919,2380.4783724198824,8.896861411213023e-10,1586.1183166943802,83.19317465627628,8.752546982699071,8.756609021717939,0.004514152360690027,0.49618403750283674,69.90505062838425,69.7798880243074,793,0.0,235,8784,0.3062690481251589,0.0,1.0
80,0,RT42,True,0.9400573041593048,1.0081834795913236,-0.8233751534535787,0.8746051683426529,0.09044998275921023,0.2664824678020259,uttarakhand,0,RT42,20.896482467802024,1494.505117486425,0.44025219672654425,1654,1819.0682042390074,8.629576347755646e-10,1595.8866804005436,101.96161573666116,9.827539460235705,9.831341164050219,0.002603342009438743,0.49618403750283674,77.45711646026614,77.42179762503113,8497,0.0,300,8784,0.3822631942658403,0.0,1.0
81,0,RT42,True,0.9602950851802605,1.0177298812883926,0.432907100128761,0.8123534248908332,0.27845024705609434,-0.6774499019052107,uttarakhand,0,RT42,19.95255009809479,1532.9340023288569,0.467561771520029,1898,1659.284776567538,8.730338064373257e-10,1629.9725829098913,97.62483310185974,10.34266291924692,10.346649300649187,0.000559638832115745,0.49618403750283674,79.001968527784,78.96084088452722,10972,0.0,312,8784,0.39958943493160815,0.0,1.0
82,0,RT42,True,1.0840574933374834,1.0036502375765997,-0.4314653264443608,0.8633989159374538,0.03664985301510171,1.7989618614642815,uttarakhand,0,RT42,22.42896186146428,1458.5202864546675,0.45444658532118387,1875,1658.0627394523506,8.572548684047253e-10,1564.931321987836,106.92131332550906,11.08621421057974,11.089612949917596,0.0035860982724610344,0.49618403750283674,77.62095300906759,77.58672447682429,10084,0.0,316,8784,0.4081634147837457,0.0,1.0
83,0,RT42,True,1.0017327753397332,1.0165126954119266,0.193299960477689,0.9003744984926889,0.043638854163539076,-0.7201018780089266,uttarakhand,0,RT42,19.909898121991073,1559.5175273729794,0.43408211559960985,1595,1957.4889823300948,8.73749863250819e-10,1651.762142747885,92.860458000168,10.260253061892517,10.264302810919885,0.001538992487410617,0.49618403750283674,77.46643793013872,77.42297386523842,8039,0.0,290,8784,0.370850500158604,0.0,1.0
84,0,RT42,True,1.0406391720093755,0.9896052249360268,-0.3426463609909259,0.879575901145749,-0.3722600038228211,1.261723227703949,uttarakhand,0,RT42,21.89172322770395,1454.2514359402264,0.4293508457586632,1386,1801.257426707603,8.708984800652212e-10,1553.5649417004213,99.84510589411128,10.012685962840187,10.016210184132312,0.003296812032321511,0.49618403750283674,73.3400416079538,73.29724752067102,2835,0.0,278,8784,0.38729824638981925,0.0,1.0
85,0,RT42,True,0.9497069022572392,0.9731597747027857,-0.39717423536533514,0.8730054185308402,0.33897589897143154,-1.1211680094549497,uttarakhand,0,RT42,19.508831990545048,1481.8539270447814,0.4233301888596056,1375,1959.8249404892215,8.725682089578954e-10,1572.756833037201,91.54067882753846,9.49270047052083,9.496861381322974,0.0015310029482819077,0.49618403750283674,75.32419509974446,75.2872924967633,6583,0.0,282,8784,0.3471750295704601,0.0,1.0
86,0,RT42,True,0.9782708248537012,1.0024371676715491,-0.9815092112482198,1.1389520308678582,-0.3292628988295885,-1.031923864423713,uttarakhand,0,RT42,19.598076135576285,1579.6492306768062,0.34660635460957434,718,2888.5538622902095,8.976141423428442e-10,1660.1502052052492,81.31598871192979,8.54615719707627,8.550352911937004,0.011687850970947584,0.49618403750283674,71.41129279545335,71.19198103938126,552,0.0,215,8784,0.26771920925911424,0.0,1.0
87,0,RT42,True,0.935777132268949,1.0075272673388616,0.6441960976618575,0.8589063888580571,0.20410609079288722,1.8436681942710562,uttarakhand,0,RT42,22.473668194271056,1484.4600232640532,0.46306195392505456,2016,1620.7551684949794,8.619622194742444e-10,1587.2051014700598,103.23237941975134,10.157889113837953,10.161251233764204,0.0025758458485843835,0.49618403750283674,78.8408363890061,78.79964648357422,11388,0.0,322,8784,0.4204207521105994,0.0,1.0
88,0,RT42,True,1.0080265667065416,1.0154666694411134,0.08362405542801798,1.1416536884773278,-0.0034754332622125572,-0.9255762722005993,uttarakhand,0,RT42,19.7044237277994,1621.3457999293307,0.3545200795052881,801,2850.3316959081103,9.04598104536639e-10,1698.5122937942795,77.92720835640492,9.02025602549688,9.024411465612408,0.008726551428527548,0.49618403750283674,70.53042439075784,70.35018606846697,834,0.0,232,8784,0.2847432647452502,0.0,1.0
89,0,RT42,True,1.0494099999187765,1.0202963582646105,0.7780415148423878,0.9593965717629479,0.1862476562190467,0.7309132196937678,uttarakhand,0,RT42,21.360913219693767,1561.3694679626306,0.4269637986545697,1624,2010.1962119509403,8.734319725577526e-10,1654.2051525795664,93.40061384838282,10.687096330286996,10.690791359106008,0.0029505708221503396,0.49618403750283674,76.03167268211722,75.99226041067642,7976,0.0,298,8784,0.3828174306053775,0.0,1.0
90,0,RT42,True,1.0944543324965632,1.0083432819073492,0.029131808597025848,1.1839215835252188,0.15428823385385315,0.909873070118647,uttarakhand,0,RT42,21.539873070118645,1579.7940195495748,0.3602509301439403,1083,2752.1271658457426,8.751787658606415e-10,1666.0106987179963,86.95396993100172,9.939669035739414,9.943367322863018,0.013234920621843366,0.49618403750283674,72.64813228208921,72.60551440980962,3135,0.0,258,8784,0.31543977756122016,0.0,1.0
91,0,RT42,True,0.958876194907542,1.0135694165589975,-0.35175199458139866,1.0425015198945848,-0.3653681883209595,-1.7581238086299669,uttarakhand,0,RT42,18.87187619137003,1602.9731120288868,0.37246963565236846,882,2599.9407455826686,9.005008467162723e-10,1682.6772157053376,80.42581949815919,8.78869344831383,8.793062513355936,0.0038304594856357747,0.49618403750283674,71.01924972453232,70.82748631145566,1032,0.0,238,8784,0.2946959167085927,0.0,1.0
92,0,RT42,True,0.9463295449971262,0.9974095378969785,0.30631680020623137,1.1459696457411277,-0.06622651039829097,1.5428152944614464,uttarakhand,0,RT42,22.172815294461444,1544.3320864170535,0.3624833903713871,932,2595.5712350120475,8.8999118774567e-10,1629.7579883306194,86.17979174346935,8.885774273592899,8.889274607625861,0.017093387823122863,0.49618403750283674,72.1522642837526,71.9390867234626,1138,0.0,254,8784,0.32378145658692076,0.0,1.0
93,0,RT42,True,0.9848667964277491,1.0062698407259236,0.4682785037805748,0.9276747220917329,-0.3488557559996025,0.058491914379963816,uttarakhand,0,RT42,20.688491914379963,1535.2991078476227,0.4161250043155198,1247,2026.9956973798407,8.852998917616286e-10,1624.6331171799013,89.91915564988841,9.572242181477213,9.576096404996443,0.002197326158930895,0.49618403750283674,74.16791837365766,74.04082103819457,2250,0.0,271,8784,0.3666482941768368,0.0,1.0
